epoch,lr,step,time,train_acc,train_loss,valid_acc,valid_loss
0,,21,,,,0.07729528099298477,2.564960241317749
0,0.0010000000474974513,21,6.2869977951049805,0.07801886647939682,,,
1,,43,,,,0.07694948464632034,2.5649406909942627
1,0.0010000000474974513,43,9.837112426757812,0.07761520147323608,,,
2,,49,,,2.5650694370269775,,
2,,65,,,,0.0765807032585144,2.565039873123169
2,0.0010000000474974513,65,13.8455810546875,0.07726071774959564,,,
3,,87,,,,0.0795566514134407,2.563120126724243
3,0.0010000000474974513,87,17.218856811523438,0.07878304272890091,,,
4,,99,,,2.5647478103637695,,
4,,109,,,,0.08082611113786697,2.5651535987854004
4,0.0010000000474974513,109,20.74210548400879,0.07867307960987091,,,
5,,131,,,,0.08008049428462982,2.565048933029175
5,0.0010000000474974513,131,24.27037239074707,0.07828008383512497,,,
6,,149,,,2.564868688583374,,
6,,153,,,,0.07983418554067612,2.564962863922119
6,0.0010000000474974513,153,27.8829402923584,0.07818629592657089,,,
7,,175,,,,0.07972542941570282,2.564939260482788
7,0.0010000000474974513,175,31.37950897216797,0.07799450308084488,,,
8,,197,,,,0.07955382019281387,2.5649468898773193
8,0.0010000000474974513,197,34.716468811035156,0.0778728649020195,,,
9,,199,,,2.564970016479492,,
9,,219,,,,0.07938425987958908,2.5649640560150146
9,0.0010000000474974513,219,38.285919189453125,0.07782621681690216,,,
10,,241,,,,0.0791822150349617,2.56497859954834
10,0.0010000000474974513,241,41.652652740478516,0.07774452120065689,,,
11,,249,,,2.5649914741516113,,
11,,263,,,,0.07888253778219223,2.5649938583374023
11,0.0010000000474974513,263,45.21403503417969,0.07770312577486038,,,
12,,285,,,,0.07873857766389847,2.564955234527588
12,0.0010000000474974513,285,48.88629913330078,0.0775950700044632,,,
13,,299,,,2.5651376247406006,,
13,,307,,,,0.0786978155374527,2.5649726390838623
13,0.0010000000474974513,307,52.33850860595703,0.07752412557601929,,,
14,,329,,,,0.07860815525054932,2.5649681091308594
14,0.0010000000474974513,329,55.86329650878906,0.07742217928171158,,,
15,,349,,,2.564941167831421,,
15,,351,,,,0.0784718245267868,2.5649867057800293
15,0.0010000000474974513,351,59.355995178222656,0.07739196717739105,,,
16,,373,,,,0.07833578437566757,2.564962387084961
16,0.0010000000474974513,373,62.523067474365234,0.07735351473093033,,,
17,,395,,,,0.07826975733041763,2.564944267272949
17,0.0010000000474974513,395,65.8612060546875,0.07734160125255585,,,
18,,399,,,2.565178155899048,,
18,,417,,,,0.07820875197649002,2.5649573802948
18,0.0010000000474974513,417,69.32875061035156,0.07732068747282028,,,
19,,439,,,,0.07819395512342453,2.564987897872925
19,0.0010000000474974513,439,72.9801025390625,0.07730729877948761,,,
20,,449,,,2.5649845600128174,,
20,,461,,,,0.07809118181467056,2.5649800300598145
20,0.0010000000474974513,461,76.75749206542969,0.07725965231657028,,,
21,,483,,,,0.07799316197633743,2.5649430751800537
21,0.0010000000474974513,483,80.24089050292969,0.07724937051534653,,,
22,,499,,,2.5649189949035645,,
22,,505,,,,0.07799934595823288,2.5649518966674805
22,0.0010000000474974513,505,83.84906005859375,0.07723259180784225,,,
23,,527,,,,0.07801660150289536,2.5649466514587402
23,0.0010000000474974513,527,87.3441390991211,0.0772031769156456,,,
24,,549,,,2.565033435821533,,
24,,549,,,,0.07802142202854156,2.564964532852173
24,0.0010000000474974513,549,90.89442443847656,0.07719004154205322,,,
25,,571,,,,0.0779632106423378,2.5649821758270264
25,0.0010000000474974513,571,94.24202728271484,0.07719172537326813,,,
26,,593,,,,0.07788489013910294,2.5649397373199463
26,0.0010000000474974513,593,97.90370178222656,0.07716605812311172,,,
27,,599,,,2.5648868083953857,,
27,,615,,,,0.07779718935489655,2.564929485321045
27,0.0010000000474974513,615,101.41654968261719,0.07716311514377594,,,
28,,637,,,,0.0777619332075119,2.564958333969116
28,0.0010000000474974513,637,104.91072082519531,0.07714106887578964,,,
29,,649,,,2.5650265216827393,,
29,,659,,,,0.07770366966724396,2.5649895668029785
29,0.0010000000474974513,659,108.63800048828125,0.07712513953447342,,,
30,,681,,,,0.07766489684581757,2.564978837966919
30,0.0010000000474974513,681,112.331298828125,0.07709739357233047,,,
31,,699,,,2.564887523651123,,
