epoch,lr,step,time,train_acc_epoch,train_acc_step,train_loss,valid_acc_epoch,valid_acc_step,valid_loss
0,,49,,,0.12451171875,3.6498024463653564,,,
,,0,,,,,,0.142333984375,
,,1,,,,,,0.1328125,
,,2,,,,,,0.134765625,
,,3,,,,,,0.140625,
,,4,,,,,,0.132080078125,
,,5,,,,,,0.1379835456609726,
0,,52,,,,,0.13455793261528015,,3.5820045471191406
0,0.0010000000474974513,52,15.881200790405273,0.08736860752105713,,,,,
1,,99,,,0.14990234375,3.3850104808807373,,,
,,6,,,,,,0.1494140625,
,,7,,,,,,0.152099609375,
,,8,,,,,,0.166015625,
,,9,,,,,,0.148193359375,
,,10,,,,,,0.15771484375,
,,11,,,,,,0.1565641164779663,
1,,105,,,,,0.1566510945558548,,3.19539737701416
1,0.0010000000474974513,105,26.979747772216797,0.14770367741584778,,,,,
2,,149,,,0.189697265625,2.967571973800659,,,
,,12,,,,,,0.193603515625,
,,13,,,,,,0.181640625,
,,14,,,,,,0.191650390625,
,,15,,,,,,0.18359375,
,,16,,,,,,0.18994140625,
,,17,,,,,,0.19402985274791718,
2,,158,,,,,0.1873711198568344,,2.892287492752075
2,0.0010000000474974513,158,38.283424377441406,0.17130045592784882,,,,,
3,,199,,,0.2216796875,2.8123373985290527,,,
,,18,,,,,,0.22607421875,
,,19,,,,,,0.21240234375,
,,20,,,,,,0.23583984375,
,,21,,,,,,0.223388671875,
,,22,,,,,,0.23583984375,
,,23,,,,,,0.23149558901786804,
3,,211,,,,,0.2275806963443756,,2.6424763202667236
3,0.0010000000474974513,211,48.95042419433594,0.20492930710315704,,,,,
4,,249,,,0.251708984375,2.5707006454467773,,,
,,24,,,,,,0.2958984375,
,,25,,,,,,0.287841796875,
,,26,,,,,,0.308349609375,
,,27,,,,,,0.303955078125,
,,28,,,,,,0.30029296875,
,,29,,,,,,0.2936338782310486,
4,,264,,,,,0.2981525957584381,,2.4400227069854736
4,0.0010000000474974513,264,60.256690979003906,0.25929561257362366,,,,,
5,,299,,,0.2890625,2.472212553024292,,,
,,30,,,,,,0.306884765625,
,,31,,,,,,0.294921875,
,,32,,,,,,0.308349609375,
,,33,,,,,,0.289306640625,
,,34,,,,,,0.3115234375,
,,35,,,,,,0.3042948544025421,
5,,317,,,,,0.3081260919570923,,2.3246922492980957
5,0.0010000000474974513,317,71.4376220703125,0.2894245982170105,,,,,
6,,349,,,0.313232421875,2.3429934978485107,,,
,,36,,,,,,0.316162109375,
,,37,,,,,,0.301513671875,
,,38,,,,,,0.31201171875,
,,39,,,,,,0.3056640625,
,,40,,,,,,0.31884765625,
,,41,,,,,,0.3204386234283447,
6,,370,,,,,0.31460675597190857,,2.304396152496338
6,0.0010000000474974513,370,82.5333251953125,0.2997068166732788,,,,,
7,,399,,,0.306884765625,2.401986837387085,,,
,,42,,,,,,0.326171875,
,,43,,,,,,0.30224609375,
,,44,,,,,,0.324951171875,
,,45,,,,,,0.30517578125,
,,46,,,,,,0.319091796875,
,,47,,,,,,0.32226622104644775,
7,,423,,,,,0.3198249340057373,,2.2816362380981445
7,0.0010000000474974513,423,93.4774169921875,0.3048830032348633,,,,,
8,,449,,,0.301025390625,2.4103822708129883,,,
,,48,,,,,,0.32080078125,
,,49,,,,,,0.309814453125,
,,50,,,,,,0.310546875,
,,51,,,,,,0.305419921875,
,,52,,,,,,0.326904296875,
,,53,,,,,,0.33170878887176514,
8,,476,,,,,0.31786811351776123,,2.2648253440856934
8,0.0010000000474974513,476,104.91714477539062,0.30743369460105896,,,,,
9,,499,,,0.302978515625,2.313493013381958,,,
,,54,,,,,,0.32421875,
,,55,,,,,,0.302978515625,
,,56,,,,,,0.317138671875,
,,57,,,,,,0.31103515625,
,,58,,,,,,0.329345703125,
,,59,,,,,,0.3192202150821686,
9,,529,,,,,0.31927788257598877,,2.231283187866211
9,0.0010000000474974513,529,115.44068908691406,0.30914506316185,,,,,
10,,549,,,0.309326171875,2.343435764312744,,,
,,60,,,,,,0.3203125,
,,61,,,,,,0.304931640625,
,,62,,,,,,0.318603515625,
,,63,,,,,,0.31640625,
,,64,,,,,,0.3271484375,
,,65,,,,,,0.3225708305835724,
10,,582,,,,,0.31841519474983215,,2.2148728370666504
10,0.0010000000474974513,582,126.18572235107422,0.3115788400173187,,,,,
11,,599,,,0.322509765625,2.2955217361450195,,,
,,66,,,,,,0.336669921875,
,,67,,,,,,0.3125,
,,68,,,,,,0.32666015625,
,,69,,,,,,0.315673828125,
,,70,,,,,,0.3310546875,
,,71,,,,,,0.3243984282016754,
11,,635,,,,,0.3256953954696655,,2.2406859397888184
11,0.0010000000474974513,635,137.27149963378906,0.31456440687179565,,,,,
12,,649,,,0.311767578125,2.284810781478882,,,
,,72,,,,,,0.32421875,
,,73,,,,,,0.317138671875,
,,74,,,,,,0.320068359375,
,,75,,,,,,0.3037109375,
,,76,,,,,,0.334716796875,
,,77,,,,,,0.3283582031726837,
12,,688,,,,,0.32657912373542786,,2.175359010696411
12,0.0010000000474974513,688,148.47848510742188,0.3169233798980713,,,,,
13,,699,,,0.315185546875,2.2506089210510254,,,
,,78,,,,,,0.33056640625,
,,79,,,,,,0.30859375,
,,80,,,,,,0.32861328125,
,,81,,,,,,0.317626953125,
,,82,,,,,,0.323974609375,
,,83,,,,,,0.33018580079078674,
13,,741,,,,,0.32460126280784607,,2.1503806114196777
13,0.0010000000474974513,741,159.24195861816406,0.32115036249160767,,,,,
14,,749,,,0.318115234375,2.2274155616760254,,,
,,84,,,,,,0.319580078125,
,,85,,,,,,0.3115234375,
,,86,,,,,,0.328857421875,
,,87,,,,,,0.316162109375,
,,88,,,,,,0.32958984375,
,,89,,,,,,0.328967422246933,
14,,794,,,,,0.3259689509868622,,2.154827356338501
14,0.0010000000474974513,794,170.16909790039062,0.3253960609436035,,,,,
15,,799,,,0.324951171875,2.131519317626953,,,
,,90,,,,,,0.325927734375,
,,91,,,,,,0.315673828125,
,,92,,,,,,0.3232421875,
,,93,,,,,,0.31298828125,
,,94,,,,,,0.3251953125,
,,95,,,,,,0.3268352150917053,
15,,847,,,,,0.3268737196922302,,2.1357195377349854
15,0.0010000000474974513,847,181.35409545898438,0.32422706484794617,,,,,
16,,849,,,0.309814453125,2.2715537548065186,,,
16,,899,,,0.32568359375,2.151535987854004,,,
,,96,,,,,,0.33447265625,
,,97,,,,,,0.3291015625,
,,98,,,,,,0.33740234375,
,,99,,,,,,0.3232421875,
,,100,,,,,,0.338623046875,
,,101,,,,,,0.3265306055545807,
16,,900,,,,,0.33310186862945557,,2.0860891342163086
16,0.0010000000474974513,900,192.02731323242188,0.3270162343978882,,,,,
17,,949,,,0.342041015625,2.120694637298584,,,
,,102,,,,,,0.324951171875,
,,103,,,,,,0.326904296875,
,,104,,,,,,0.33447265625,
,,105,,,,,,0.329345703125,
,,106,,,,,,0.338623046875,
,,107,,,,,,0.33749619126319885,
17,,953,,,,,0.33491140604019165,,2.076159715652466
17,0.0010000000474974513,953,203.4549560546875,0.32875096797943115,,,,,
18,,999,,,0.332275390625,2.1237127780914307,,,
,,108,,,,,,0.333984375,
,,109,,,,,,0.330322265625,
,,110,,,,,,0.329833984375,
,,111,,,,,,0.320068359375,
,,112,,,,,,0.345947265625,
,,113,,,,,,0.33414560556411743,
18,,1006,,,,,0.33775195479393005,,2.0753936767578125
18,0.0010000000474974513,1006,214.4092254638672,0.3295224905014038,,,,,
19,,1049,,,0.33544921875,2.141002893447876,,,
,,114,,,,,,0.341064453125,
,,115,,,,,,0.324462890625,
,,116,,,,,,0.340576171875,
,,117,,,,,,0.34423828125,
,,118,,,,,,0.350830078125,
,,119,,,,,,0.34632956981658936,
19,,1059,,,,,0.3400454521179199,,2.058669090270996
19,0.0010000000474974513,1059,225.8559112548828,0.33064237236976624,,,,,
20,,1099,,,0.33447265625,2.1158924102783203,,,
,,120,,,,,,0.343017578125,
,,121,,,,,,0.333984375,
,,122,,,,,,0.33642578125,
,,123,,,,,,0.337890625,
,,124,,,,,,0.3515625,
,,125,,,,,,0.3460249900817871,
20,,1112,,,,,0.34223371744155884,,2.058204412460327
20,0.0010000000474974513,1112,236.96170043945312,0.3338663876056671,,,,,
21,,1149,,,0.331787109375,2.123028516769409,,,
,,126,,,,,,0.34716796875,
,,127,,,,,,0.3359375,
,,128,,,,,,0.33447265625,
,,129,,,,,,0.335205078125,
,,130,,,,,,0.359619140625,
,,131,,,,,,0.35028937458992004,
21,,1165,,,,,0.3436645269393921,,2.050076961517334
21,0.0010000000474974513,1165,247.93963623046875,0.3367116451263428,,,,,
22,,1199,,,0.353271484375,2.1004550457000732,,,
,,132,,,,,,0.350830078125,
,,133,,,,,,0.340087890625,
,,134,,,,,,0.358642578125,
,,135,,,,,,0.338623046875,
,,136,,,,,,0.361328125,
,,137,,,,,,0.36064574122428894,
22,,1218,,,,,0.3555317223072052,,2.030447483062744
22,0.0010000000474974513,1218,259.21148681640625,0.3412986695766449,,,,,
23,,1249,,,0.34375,2.1203243732452393,,,
,,138,,,,,,0.371337890625,
,,139,,,,,,0.342529296875,
,,140,,,,,,0.3564453125,
,,141,,,,,,0.36083984375,
,,142,,,,,,0.374755859375,
,,143,,,,,,0.3682607412338257,
23,,1271,,,,,0.36295923590660095,,2.0159645080566406
23,0.0010000000474974513,1271,270.1544189453125,0.3465987741947174,,,,,
24,,1299,,,0.344970703125,2.100149631500244,,,
,,144,,,,,,0.373046875,
,,145,,,,,,0.35009765625,
,,146,,,,,,0.368896484375,
,,147,,,,,,0.373046875,
,,148,,,,,,0.37060546875,
,,149,,,,,,0.36155954003334045,
24,,1324,,,,,0.36796700954437256,,2.0071442127227783
24,0.0010000000474974513,1324,281.262451171875,0.35170483589172363,,,,,
25,,1349,,,0.36865234375,2.024902820587158,,,
,,150,,,,,,0.372314453125,
,,151,,,,,,0.348388671875,
,,152,,,,,,0.3583984375,
,,153,,,,,,0.360107421875,
,,154,,,,,,0.368896484375,
,,155,,,,,,0.374048113822937,
25,,1377,,,,,0.3670201599597931,,1.9873303174972534
25,0.0010000000474974513,1377,291.9480285644531,0.35628482699394226,,,,,
26,,1399,,,0.356689453125,2.0490267276763916,,,
,,156,,,,,,0.373779296875,
,,157,,,,,,0.35986328125,
,,158,,,,,,0.3671875,
,,159,,,,,,0.372802734375,
,,160,,,,,,0.379638671875,
,,161,,,,,,0.3761803209781647,
26,,1430,,,,,0.3712283670902252,,1.9763730764389038
26,0.0010000000474974513,1430,302.66009521484375,0.3583211898803711,,,,,
27,,1449,,,0.36279296875,2.0635299682617188,,,
,,162,,,,,,0.38134765625,
,,163,,,,,,0.357666015625,
,,164,,,,,,0.379150390625,
,,165,,,,,,0.3662109375,
,,166,,,,,,0.3857421875,
,,167,,,,,,0.3798355162143707,
27,,1483,,,,,0.3755207657814026,,1.9705281257629395
27,0.0010000000474974513,1483,313.35833740234375,0.3622606098651886,,,,,
28,,1499,,,0.363525390625,2.0513010025024414,,,
,,168,,,,,,0.385498046875,
,,169,,,,,,0.364501953125,
,,170,,,,,,0.376953125,
,,171,,,,,,0.3720703125,
,,172,,,,,,0.386962890625,
,,173,,,,,,0.38470911979675293,
28,,1536,,,,,0.37899255752563477,,1.961909294128418
28,0.0010000000474974513,1536,324.43829345703125,0.3678973615169525,,,,,
29,,1549,,,0.369140625,2.034036874771118,,,
,,174,,,,,,0.384765625,
,,175,,,,,,0.366455078125,
,,176,,,,,,0.393310546875,
,,177,,,,,,0.38037109375,
,,178,,,,,,0.40283203125,
,,179,,,,,,0.38318610191345215,
29,,1589,,,,,0.3835374414920807,,1.9375983476638794
29,0.0010000000474974513,1589,335.0668640136719,0.37275323271751404,,,,,
30,,1599,,,0.3837890625,2.016328811645508,,,
,,180,,,,,,0.390380859375,
,,181,,,,,,0.371826171875,
,,182,,,,,,0.394287109375,
,,183,,,,,,0.39111328125,
,,184,,,,,,0.414306640625,
,,185,,,,,,0.398111492395401,
30,,1642,,,,,0.39243781566619873,,1.9175326824188232
30,0.0010000000474974513,1642,346.1039123535156,0.37641680240631104,,,,,
31,,1649,,,0.38818359375,2.000269889831543,,,
,,186,,,,,,0.391357421875,
,,187,,,,,,0.36962890625,
,,188,,,,,,0.383056640625,
,,189,,,,,,0.390625,
,,190,,,,,,0.4013671875,
,,191,,,,,,0.38866889476776123,
31,,1695,,,,,0.3870723247528076,,1.9165443181991577
31,0.0010000000474974513,1695,356.826171875,0.37665992975234985,,,,,
32,,1699,,,0.3828125,1.9972277879714966,,,
,,192,,,,,,0.390625,
,,193,,,,,,0.369873046875,
,,194,,,,,,0.395263671875,
,,195,,,,,,0.399658203125,
,,196,,,,,,0.406005859375,
,,197,,,,,,0.39537009596824646,
32,,1748,,,,,0.39229053258895874,,1.8928474187850952
32,0.0010000000474974513,1748,367.90216064453125,0.37974366545677185,,,,,
33,,1749,,,0.38232421875,1.9612669944763184,,,
33,,1799,,,0.383544921875,1.979751706123352,,,
,,198,,,,,,0.38232421875,
,,199,,,,,,0.372314453125,
,,200,,,,,,0.3896484375,
,,201,,,,,,0.3916015625,
,,202,,,,,,0.40234375,
,,203,,,,,,0.3950654864311218,
33,,1801,,,,,0.3886924982070923,,1.9067652225494385
33,0.0010000000474974513,1801,378.96649169921875,0.38039126992225647,,,,,
34,,1849,,,0.390380859375,1.994890570640564,,,
,,204,,,,,,0.3974609375,
,,205,,,,,,0.37939453125,
,,206,,,,,,0.39501953125,
,,207,,,,,,0.401123046875,
,,208,,,,,,0.41064453125,
,,209,,,,,,0.4002436697483063,
34,,1854,,,,,0.3948575556278229,,1.879366397857666
34,0.0010000000474974513,1854,390.1192626953125,0.38222187757492065,,,,,
35,,1899,,,0.39990234375,1.8962074518203735,,,
,,210,,,,,,0.3916015625,
,,211,,,,,,0.374267578125,
,,212,,,,,,0.3994140625,
,,213,,,,,,0.403076171875,
,,214,,,,,,0.40966796875,
,,215,,,,,,0.40237587690353394,
35,,1907,,,,,0.3966881334781647,,1.8650784492492676
35,0.0010000000474974513,1907,401.46142578125,0.38340020179748535,,,,,
36,,1949,,,0.382568359375,1.9471375942230225,,,
,,216,,,,,,0.39453125,
,,217,,,,,,0.380126953125,
,,218,,,,,,0.39892578125,
,,219,,,,,,0.40576171875,
,,220,,,,,,0.41455078125,
,,221,,,,,,0.40237587690353394,
36,,1960,,,,,0.3968564569950104,,1.8752152919769287
36,0.0010000000474974513,1960,412.8575439453125,0.38432836532592773,,,,,
37,,1999,,,0.3837890625,1.9443950653076172,,,
,,222,,,,,,0.40283203125,
,,223,,,,,,0.383544921875,
,,224,,,,,,0.408935546875,
,,225,,,,,,0.412109375,
,,226,,,,,,0.40771484375,
,,227,,,,,,0.4115138649940491,
37,,2013,,,,,0.40279003977775574,,1.8547039031982422
37,0.0010000000474974513,2013,423.53985595703125,0.3853079378604889,,,,,
38,,2049,,,0.388916015625,1.945718765258789,,,
,,228,,,,,,0.40234375,
,,229,,,,,,0.386474609375,
,,230,,,,,,0.409912109375,
,,231,,,,,,0.413330078125,
,,232,,,,,,0.418212890625,
,,233,,,,,,0.40664026141166687,
38,,2066,,,,,0.40297943353652954,,1.854083776473999
38,0.0010000000474974513,2066,434.91168212890625,0.38798490166664124,,,,,
39,,2099,,,0.3798828125,1.9639534950256348,,,
,,234,,,,,,0.390869140625,
,,235,,,,,,0.3857421875,
,,236,,,,,,0.4111328125,
,,237,,,,,,0.41162109375,
,,238,,,,,,0.4169921875,
,,239,,,,,,0.41303685307502747,
39,,2119,,,,,0.401864230632782,,1.8464815616607666
39,0.0010000000474974513,2119,445.681884765625,0.3887704312801361,,,,,
40,,2149,,,0.3916015625,1.9314996004104614,,,
,,240,,,,,,0.401611328125,
,,241,,,,,,0.388916015625,
,,242,,,,,,0.4150390625,
,,243,,,,,,0.413330078125,
,,244,,,,,,0.4072265625,
,,245,,,,,,0.40724948048591614,
40,,2172,,,,,0.40382108092308044,,1.8516367673873901
40,0.0010000000474974513,2172,457.0518798828125,0.3902994394302368,,,,,
41,,2199,,,0.4013671875,1.9615492820739746,,,
,,246,,,,,,0.40478515625,
,,247,,,,,,0.390380859375,
,,248,,,,,,0.408935546875,
,,249,,,,,,0.406494140625,
,,250,,,,,,0.4189453125,
,,251,,,,,,0.4020712673664093,
41,,2225,,,,,0.4051045775413513,,1.8381949663162231
41,0.0010000000474974513,2225,469.0019836425781,0.39087456464767456,,,,,
42,,2249,,,0.401611328125,1.9214633703231812,,,
,,252,,,,,,0.4013671875,
,,253,,,,,,0.389892578125,
,,254,,,,,,0.417724609375,
,,255,,,,,,0.414306640625,
,,256,,,,,,0.415771484375,
,,257,,,,,,0.40968626737594604,
42,,2278,,,,,0.40613558888435364,,1.840308427810669
42,0.0010000000474974513,2278,479.41680908203125,0.3925929665565491,,,,,
43,,2299,,,0.387939453125,1.9097660779953003,,,
,,258,,,,,,0.406982421875,
,,259,,,,,,0.3955078125,
,,260,,,,,,0.4130859375,
,,261,,,,,,0.409423828125,
,,262,,,,,,0.4189453125,
,,263,,,,,,0.41212305426597595,
43,,2331,,,,,0.40796616673469543,,1.8284006118774414
43,0.0010000000474974513,2331,490.09185791015625,0.3942832946777344,,,,,
44,,2349,,,0.392333984375,1.9095977544784546,,,
,,264,,,,,,0.401611328125,
,,265,,,,,,0.3994140625,
,,266,,,,,,0.416015625,
,,267,,,,,,0.413330078125,
,,268,,,,,,0.423828125,
,,269,,,,,,0.4102954566478729,
44,,2384,,,,,0.4092496633529663,,1.8215739727020264
44,0.0010000000474974513,2384,501.19390869140625,0.39463162422180176,,,,,
45,,2399,,,0.3984375,1.9273598194122314,,,
,,270,,,,,,0.40576171875,
,,271,,,,,,0.384765625,
,,272,,,,,,0.411376953125,
,,273,,,,,,0.409423828125,
,,274,,,,,,0.41650390625,
,,275,,,,,,0.41060006618499756,
45,,2437,,,,,0.407924085855484,,1.8299082517623901
45,0.0010000000474974513,2437,511.9365234375,0.3964131474494934,,,,,
46,,2449,,,0.39453125,1.9112101793289185,,,
,,276,,,,,,0.40966796875,
,,277,,,,,,0.3876953125,
,,278,,,,,,0.417236328125,
,,279,,,,,,0.409423828125,
,,280,,,,,,0.413818359375,
,,281,,,,,,0.4148644506931305,
