,c0_train_r2,c0_test_r2,c0_all_r2,c0_train_rmse,c0_test_rmse,c0_train_nrmse,c0_test_nrmse,c0_all_nrmse,c0_equation,c0_simplicity,c1_train_r2,c1_test_r2,c1_all_r2,c1_train_rmse,c1_test_rmse,c1_train_nrmse,c1_test_nrmse,c1_all_nrmse,c1_equation,c1_simplicity,c2_train_r2,c2_test_r2,c2_all_r2,c2_train_rmse,c2_test_rmse,c2_train_nrmse,c2_test_nrmse,c2_all_nrmse,c2_equation,c2_simplicity,mean_train_r2,mean_test_r2,mean_train_rmse,mean_test_rmse,mean_train_nrmse,mean_test_nrmse,mean_simplicity
0,0.9142368142562237,0.8863466445557366,0.9080008735213725,3.52969520584355,3.7731982620125257,0.3519701727554955,0.3761468419703713,0.3581786111692668,66.3155 - 94.1072*tanh(tanh((0.896382 - 0.800261*KDP)*(2.3713 - 0.0354946*Z) + (50.373 - 50.273*RhoHV)*(0.29318*ZDR - 0.157755))),-2.1,0.8848533921055146,0.8503073336828589,0.8758171658126718,4.053698821749748,4.760774248715012,0.4333685304229682,0.48102233446985126,0.4470445197590748,60.0251*tanh((0.701023*KDP - 1.12465)*(-0.0731377*Z + 0.113946*ZDR + 4.06576)) + 61.1694,-1.8,0.9171411010217245,0.8323219902791038,0.8880786481882021,2.7230342898931608,5.3401469054160025,0.3011065790461844,0.39505235529419597,0.35055934621810314,80.399*exp(-341.556*(KDP - 0.690508)**2*(0.0204918*Z - 1)**2 - 2.0*exp(-1.48823*(KDP - 0.292607)**2 - 46.1935*(0.021908*Z - 1)**2)) + 2.76642,-2.3,0.9054104357944878,0.8563253228392331,3.4354761058288195,4.624706472047847,0.36214842740821607,0.4174071772448062,-2.066666666666667
1,0.9076413805404419,0.9028601548505037,0.9064272546612704,3.589247914463025,3.721449632855759,0.35917519946672166,0.3671126221051918,0.3612288944902716,(94.5087975*KDP + 43.0109862195)*sqrt(exp(-10.1683*(0.01352*Z - 1)**2 - 0.444936*(-ZDR - 0.0672575)**2)) - 4.18066,-2.1,0.8868564520925271,0.8283710151795972,0.8722281194263699,4.051672161439966,4.9780760883447925,0.43222311962204535,0.5060344082224152,0.4534585918484811,66.3887 - 66.9401*exp(-631.048*(0.935464 - RhoHV)**2*(KDP - 0.119455)**2 - 2.0*(0.0353914*ZDR + (-0.714023*KDP - 0.73574)*(0.0175276*Z - 0.401512) - 0.0443415)**2),-2.3,0.9255831852833893,0.8096513690213571,0.9006980308640851,2.9644838540214904,4.321331170375947,0.28304578498863325,0.46832035764596835,0.33020527517784,93.3872*exp(-2.10511*(1 - 0.513859*KDP)**2 - 2.0*exp(-3.28128*(1 - 0.0353584*Z)**2 - 4.0*exp(-34.8704*(0.615112 - KDP)**2 - 159.647*(0.0260601*Z - 1)**2))) + 0.325024,-2.4,0.9066936726387862,0.846960846350486,3.5351346433081603,4.340285630525499,0.35814803469246675,0.44715579599119176,-2.266666666666667
2,0.9074350712409904,0.9047092895876474,0.9069899335426853,3.651203219959039,3.4915211547962097,0.35350374081317437,0.38233002514265846,0.3601411720439151,(30.810377884*KDP + 42.716797552)*(0.372376*KDP + exp(-17.7923*(1 - 0.0202908*Z)**2 - 0.494563/(1 - 0.313137*ZDR)**2) - 0.112694) + 6.27206,-2.2,0.8904184984932281,0.8653932879909647,0.8839663798030318,3.966166421745619,4.478662309232306,0.41362434301089224,0.48688106945583415,0.43212750760284097,87.4825*exp(-11.9556*(0.878891*RhoHV - 1)**2*(-0.133244*ZDR - 1)**2 - 9.53732*(-0.17428*KDP - 0.013938*Z + 1)**2) + 0.619641,-2.2,0.9347105660357263,0.8131165512637356,0.9095405721959741,2.787352797196646,4.209495955240261,0.2643937075301251,0.4666567304167354,0.3151606553717709,67.2498 - 73.9925*exp(-0.417181*(KDP + 0.39993)**2 - 2.0*(0.0181503*ZDR + exp(-4.14106*(0.809334 - KDP)**2 - 2.0*exp(-131.712*(1 - 0.021988*Z)**2 - 22.4114*(0.0220561*Z - 1)**2)) - 0.294889)**2),-2.5,0.9108547119233149,0.8610730429474492,3.4682408129671014,4.059893139756259,0.34384059711806386,0.44528927500507604,-2.3000000000000003
3,0.900694033444296,0.9028049154679577,0.901456940915347,3.585587935952394,4.088088059605836,0.36602093336210345,0.38111439755424864,0.3706984893884864,153.792*exp(-0.124163*(ZDR + 0.547054)**2 - 2.90755*(0.425384*KDP + 0.354899*(1 - 0.596309*KDP)**2*(1 - 0.0417589*Z)**2 - 1)**2) - 6.1096,-2.3,0.8978181471199189,0.8342150390880179,0.8828390141288337,3.8875309836666427,4.748099070140399,0.41533658275832075,0.4806115148832656,0.4342216770520287,71.1426 - 70.5923*exp(-0.183537*(-0.873457*KDP - 1)**2*(0.0446831*Z - 1)**2 - 2.0*exp(-8.84079*(0.971203*KDP - 1)**2 - 1071.23*(0.997661*RhoHV - 1)**2)),-2.4,0.8935249372410685,0.8868075091357837,0.8924788126520768,3.611967581941095,3.1027878882142823,0.3460634950847286,0.3323485275278015,0.3435991672242834,2.17205 + 55.2635*exp(-2.32287*(0.563009*KDP + (0.0268884309504*Z - 1.22648494912)*(-0.364101*ZDR + (2.21567 - 1.40373*ZDR)*(3.16525*KDP - 1.50384) + 1.22967) - 1)**2),-2.2,0.8973457059350944,0.8746091545639197,3.6950288338533768,3.9796583393201725,0.37580700373505094,0.3980248133217719,-2.3
4,0.9133181253316015,0.8897720229797879,0.9075580466542288,3.4986379637674765,3.8908523907587607,0.3516700514684708,0.37885612373503025,0.35903960144364144,(69.2023295187*KDP + 22.1875793766)*exp(-4.86236*(0.0161742*Z - 1)**2 - 0.23523*(ZDR + 0.00369697)**2) - 2.3197,-2.0,0.8836207176351152,0.8424293854214535,0.8743771140972366,4.169891135904941,4.544542338299442,0.4288641357926258,0.516466093074982,0.4496290623737936,59.3129*exp(-1.59462*(0.711866*KDP - 1)**2 - 14.588*(-0.0203494*Z + (0.0214198394886 - 0.130605724908*KDP)*(38.0561*RhoHV - 36.8932) + 1)**2) + 1.58636,-2.2,0.8736264368548357,0.8815890212144156,0.8756864186801206,3.838173834003222,3.4910851217054897,0.36774589392785356,0.3739076868612954,0.36945739676037037,(16.70007664 - 0.8877811655*Z)*(-1.2115*KDP - 0.0438294) + 17.341*exp(-27.5656*(0.640486 - KDP)**2 - 64.0081*(1 - 0.0261599*Z)**2) + 1.45943,-2.2,0.8901884266071841,0.8712634765385524,3.8355676445585463,3.9754932835878978,0.3827600270629834,0.4230766345571026,-2.1333333333333333
5,0.9065538988907517,0.912439895326798,0.908395284288187,3.4915775968430767,3.8493437771100742,0.3544509833714515,0.3644049533895259,0.3574100101990676,(134.0611572 - 44.5088607*ZDR)*(0.0214465*Z - 0.467449)*(0.757771*KDP + 0.00902879*Z - 0.162265) + 0.596389,-1.9,0.8899330059557401,0.8809886574774476,0.888885524659772,4.154395764587824,3.560773008977379,0.4150660170434433,0.44794791196179,0.4228684769949149,62.2797*exp(-0.208658*(1 - 0.930633*ZDR)**2 - 6.82539*(0.0163219*Z - 1)**2*(0.752895*KDP + (3.20824*RhoHV - 5.01973)*(0.124931*ZDR + 1.056) + 0.590236)**2) + 1.99974,-2.3,0.896311461427417,0.7305841719743666,0.8528573802400956,3.3982031532215204,5.665082894922477,0.32912522795953897,0.5856609866223293,0.401952115556686,6.0768*exp(1.85588*KDP) + 22.5479*exp(-29.9251*(0.61859 - KDP)**2 - 2.64135*(0.202199*ZDR - 1)**2) - 3.51392,-2.1,0.8975994554246363,0.8413375749262041,3.6813921715508067,4.358399893669977,0.3662140761248112,0.4660046173245484,-2.0999999999999996
6,0.9088720816937894,0.9028698548036694,0.9074966029069416,3.6163905790874358,3.5587134438973123,0.3568582328673653,0.3663093712361935,0.35915890373636555,(262.19248776*KDP + 117.561335703)*exp(-5.42658*(1 - 0.00959564*Z)**2 - 0.204481*(ZDR + 0.199621)**2) - 3.67262,-2.0,0.9072000899822679,0.8056601303464336,0.8777741938704429,3.5563662439567336,5.72652787242194,0.3916064812304211,0.5348174738487677,0.44350798847492884,102.054*exp(-8.47273*(0.0146535*Z - 1)**2 - 13.1979*(0.205102*ZDR + 1)**2*(0.173008*KDP + 0.801648*RhoHV - 1)**2) - 0.417324,-2.2,0.8899438922333566,0.7168013895075163,0.8469674174148528,3.533187626009113,5.653111159018587,0.3542186694909694,0.5271431056319155,0.40991803904547963,32.1383*tanh(1.40776*KDP + 0.046956*Z + exp(-21.8424*(KDP - 0.586347)**2 - 3.11868*(0.223889*ZDR - 1)**2) - 3.63958) + 34.0315,-2.1,0.9020053546364712,0.8084437915525399,3.5686481496844276,4.979450825112614,0.36756112786291856,0.4760899835722922,-2.1
7,0.9138598860911699,0.8913693172613448,0.9087681226160484,3.5309345813091544,3.712272438204254,0.3528297107238031,0.36777677867433634,0.3566819253134188,(9.0575274235*KDP + 25.3291296828)*(0.825351*KDP + exp(-15.4436*(0.0189969*Z - 1)**2 - 1.07208*(ZDR - 0.344946)**2) + 0.287914) - 6.25828,-2.1,0.9102950766190323,0.7472435398610427,0.8629617291756643,3.467242187249537,6.571698003468192,0.39661701572469316,0.5608732313913172,0.46961388224763223,69.1813*exp(-19.337*(1 - 0.0214711*Z)**2 - 2.0*(-0.675819*KDP + exp(-1.43721*(KDP - 0.474399)**2 - 2.0*tanh(-7.34143*RhoHV + 0.763528*ZDR + 4.99555)**2) + 0.845622)**2) + 1.50907,-2.4,0.8986312365362227,0.8536188205008904,0.8898719862209697,3.4955161080035797,3.6459085783111047,0.3338889120176903,0.3945557689310059,0.3477394637292274,2.39569 + 53.9082*exp(-2.63106*(0.641658*KDP + (1.8123632128 - 0.040089224565*Z)*(-0.62729*ZDR + (0.4331 - 2.62598*KDP)*(1.46932 - 0.986724*ZDR) + 0.689988) - 1)**2),-2.2,0.9075953997488083,0.8307438925410926,3.497897625520757,4.6432930066611835,0.36111187948872886,0.44106859299888646,-2.2333333333333334
8,0.9080707572579931,0.9083773134902452,0.908148863529018,3.5953659711930412,3.5711380303082536,0.3596225182306905,0.35276222896353937,0.35789041175186476,(56.1872579256*KDP + 15.3781336676)*exp(-231.184*(0.981923*RhoHV - 1)**2*(ZDR - 0.113131)**2 - 5.84548*(0.0183086*Z - 1)**2) - 1.91125,-2.2,0.8890601383745703,0.8456129975574675,0.8813783764855809,4.198035771974197,3.989924363951783,0.43298584387458633,0.4492524574036319,0.4369199984742458,32.6064 - 31.3677*tanh(-0.0749848*Z + (0.105944 - 0.434798*KDP)*(48.4117*RhoHV - 44.1525) + 3.72692),-1.9,0.9072186778878327,0.7327172864514847,0.8738790019417805,3.3632459963500163,4.823680464578424,0.32300850141452536,0.5125532787381227,0.3721335073652426,68.6288*exp(-0.930428*(-KDP + 0.0293225*Z + 0.410073)**2 - 2.0*(-0.127849*ZDR + (2.38497*KDP - 1.99653)*(0.0789626*Z - 3.91619) + 0.132917)**2) + 2.02086,-2.3,0.9014498578401321,0.8289025324997326,3.7188825798390854,4.128247619612821,0.3718722878399341,0.4381893217017647,-2.1333333333333333
9,0.90412683419102,0.9185270143725373,0.9078883971247398,3.6407696031485206,3.4518352738165885,0.3643149885886267,0.3405598512656411,0.3583974954955465,(64.100089296*KDP + 19.0798859272)*exp(-0.246253*(0.0675411 - ZDR)**2 - 5.00384*(0.0170938*Z - 1)**2) - 2.46622,-2.1,0.8887183399910726,0.8851718865529825,0.8878956585639073,3.9803587285954856,4.178470478591349,0.4097741036749965,0.47333415916035926,0.42474786785242086,(0.56561245904*Z - 14.3442246468)*(1.80153*KDP + 0.0468598*Z - 0.984141)*exp(exp(-2919.95*(0.991038 - RhoHV)**2 - 5.24841*(KDP - 0.832305)**2)) + 1.72216,-2.2,0.9560459772923521,0.7756041262455613,0.9052714269671194,2.167215353865039,5.373422205753631,0.2266235556090621,0.44933356298253974,0.32251177418779237,59.6952*exp(-36.0971*(1 - 0.0215027*Z)**2 - 2.0*exp(-200866.0*(0.0935799 - KDP)**4*(1 - 0.0215005*Z)**4 - 1.26305*(-KDP - 0.022389)**2)) + 1.18821,-2.4,0.9162970504914815,0.8597676757236936,3.262781228536349,4.3345759860538555,0.33357088262422846,0.4210758578028467,-2.233333333333334
