epoch,lr,step,test_acc,time,train_acc,train_loss,valid_acc,valid_loss
17,,3257,,,,,0.4848169684410095,1.1380003690719604
17,0.0010000000474974513,3257,0.0,232.38128662109375,0.48433807492256165,,,
18,,3299,,,,1.1047111749649048,,
18,,3349,,,,1.0804232358932495,,
18,,3399,,,,1.1343432664871216,,
18,,3438,,,,,0.4867166578769684,1.1352554559707642
18,0.0010000000474974513,3438,0.0,245.36563110351562,0.4870767295360565,,,
19,,3449,,,,1.0816272497177124,,
19,,3499,,,,1.1050552129745483,,
19,,3549,,,,1.074786901473999,,
19,,3599,,,,1.1353764533996582,,
19,,3619,,,,,0.4889223575592041,1.0994012355804443
19,0.0010000000474974513,3619,0.0,257.9443359375,0.48963093757629395,,,
20,,3649,,,,1.098826289176941,,
20,,3699,,,,1.0901553630828857,,
20,,3749,,,,1.078200101852417,,
20,,3799,,,,1.1230957508087158,,
20,,3800,,,,,0.4913308918476105,1.0931371450424194
20,0.0010000000474974513,3800,0.0,270.8861083984375,0.49200037121772766,,,
21,,3849,,,,1.074716329574585,,
21,,3899,,,,1.1108464002609253,,
21,,3949,,,,1.090937614440918,,
21,,3981,,,,,0.4935895502567291,1.085479736328125
21,0.0010000000474974513,3981,0.0,283.48211669921875,0.4941829442977905,,,
22,,3999,,,,1.082440972328186,,
22,,4049,,,,1.0367281436920166,,
22,,4099,,,,1.076403021812439,,
22,,4149,,,,1.0990791320800781,,
22,,4162,,,,,0.4954592287540436,1.1100660562515259
22,0.0010000000474974513,4162,0.0,296.21783447265625,0.49634847044944763,,,
23,,4199,,,,1.1039938926696777,,
23,,4249,,,,1.0698424577713013,,
23,,4299,,,,1.0921099185943604,,
23,,4343,,,,,0.49718746542930603,1.0988668203353882
23,0.0010000000474974513,4343,0.0,308.99066162109375,0.49834081530570984,,,
24,,4349,,,,1.1237366199493408,,
24,,4399,,,,1.0522997379302979,,
24,,4449,,,,1.0733712911605835,,
24,,4499,,,,1.125512957572937,,
24,,4524,,,,,0.49888068437576294,1.1029268503189087
24,0.0010000000474974513,4524,0.0,321.8565673828125,0.5001439452171326,,,
25,,4549,,,,1.066405177116394,,
25,,4599,,,,1.1305726766586304,,
25,,4649,,,,1.1213712692260742,,
25,,4699,,,,1.0917184352874756,,
25,,4705,,,,,0.5001899003982544,1.1211752891540527
25,0.0010000000474974513,4705,0.0,334.477783203125,0.5018922090530396,,,
26,,4749,,,,1.0594408512115479,,
26,,4799,,,,1.075156569480896,,
26,,4849,,,,1.0740779638290405,,
26,,4886,,,,,0.5013902187347412,1.118895411491394
26,0.0010000000474974513,4886,0.0,347.3408203125,0.5035653710365295,,,
27,,4899,,,,1.0851823091506958,,
27,,4949,,,,1.0745576620101929,,
27,,4999,,,,1.0845940113067627,,
27,,5049,,,,1.032639980316162,,
27,,5067,,,,,0.5025108456611633,1.1232388019561768
27,0.0010000000474974513,5067,0.0,359.6766357421875,0.5052014589309692,,,
28,,5099,,,,1.082144021987915,,
28,,5149,,,,1.0721044540405273,,
28,,5199,,,,1.0540413856506348,,
28,,5248,,,,,0.5035735368728638,1.1089648008346558
28,0.0010000000474974513,5248,0.0,372.8138427734375,0.5067471861839294,,,
29,,5249,,,,1.1339973211288452,,
29,,5299,,,,1.05530846118927,,
29,,5349,,,,1.0872687101364136,,
29,,5399,,,,1.0535553693771362,,
29,,5429,,,,,0.5048960447311401,1.063699722290039
29,0.0010000000474974513,5429,0.0,385.08905029296875,0.5082074403762817,,,
30,,5449,,,,1.1007541418075562,,
30,,5499,,,,1.1040384769439697,,
30,,5549,,,,1.0218040943145752,,
30,,5599,,,,1.0646904706954956,,
30,,5610,,,,,0.5063621401786804,1.0749988555908203
30,0.0010000000474974513,5610,0.0,398.0783996582031,0.5096458196640015,,,
31,,5649,,,,1.0704833269119263,,
31,,5699,,,,1.0880200862884521,,
31,,5749,,,,1.0645480155944824,,
31,,5791,,,,,0.5071091055870056,1.1813981533050537
31,0.0010000000474974513,5791,0.0,410.7627258300781,0.5110300183296204,,,
32,,5799,,,,1.0834829807281494,,
32,,5849,,,,1.0437718629837036,,
32,,5899,,,,1.0757415294647217,,
32,,5949,,,,1.0808290243148804,,
32,,5972,,,,,0.5078719258308411,1.0727728605270386
32,0.0010000000474974513,5972,0.0,423.726806640625,0.512334406375885,,,
33,,5999,,,,1.0838055610656738,,
33,,6049,,,,1.0391814708709717,,
33,,6099,,,,1.064201831817627,,
33,,6149,,,,1.0591773986816406,,
33,,6153,,,,,0.5091660022735596,1.0620018243789673
33,0.0010000000474974513,6153,0.0,436.1107177734375,0.5136470794677734,,,
34,,6199,,,,1.08063542842865,,
34,,6249,,,,1.0590163469314575,,
34,,6299,,,,1.058449625968933,,
34,,6334,,,,,0.5104884505271912,1.066541314125061
34,0.0010000000474974513,6334,0.0,449.2186279296875,0.514879584312439,,,
35,,6349,,,,1.0730609893798828,,
35,,6399,,,,1.0383139848709106,,
35,,6449,,,,1.047812581062317,,
35,,6499,,,,1.1246165037155151,,
35,,6515,,,,,0.5115416049957275,1.0908417701721191
35,0.0010000000474974513,6515,0.0,461.9787902832031,0.516105592250824,,,
36,,6549,,,,1.059255599975586,,
36,,6599,,,,1.0801267623901367,,
36,,6649,,,,1.0256686210632324,,
36,,6696,,,,,0.5125963091850281,1.0592553615570068
36,0.0010000000474974513,6696,0.0,474.9869689941406,0.5172941088676453,,,
37,,6699,,,,1.0670207738876343,,
37,,6749,,,,1.0995829105377197,,
37,,6799,,,,1.0203810930252075,,
37,,6849,,,,1.0287660360336304,,
37,,6877,,,,,0.5135387778282166,1.10128915309906
37,0.0010000000474974513,6877,0.0,487.7997131347656,0.5184926390647888,,,
38,,6899,,,,1.024825930595398,,
38,,6949,,,,1.061191201210022,,
38,,6999,,,,1.0636534690856934,,
38,,7049,,,,1.0429644584655762,,
38,,7058,,,,,0.5142638087272644,1.0953271389007568
38,0.0010000000474974513,7058,0.0,500.4866943359375,0.5196526050567627,,,
39,,7099,,,,1.03901207447052,,
39,,7149,,,,1.0154653787612915,,
39,,7199,,,,1.0960867404937744,,
39,,7239,,,,,0.5150912404060364,1.0743582248687744
39,0.0010000000474974513,7239,0.0,513.1636962890625,0.5207300782203674,,,
40,,7249,,,,1.0805631875991821,,
40,,7299,,,,1.0218250751495361,,
40,,7349,,,,1.0237393379211426,,
40,,7399,,,,1.0296714305877686,,
40,,7420,,,,,0.5160568952560425,1.0526576042175293
40,0.0010000000474974513,7420,0.0,525.9359130859375,0.5218204855918884,,,
41,,7449,,,,1.0563175678253174,,
41,,7499,,,,1.0198121070861816,,
41,,7549,,,,1.055561900138855,,
41,,7599,,,,1.0413345098495483,,
41,,7601,,,,,0.5169300436973572,1.091280460357666
41,0.0010000000474974513,7601,0.0,538.7506713867188,0.522881269454956,,,
42,,7649,,,,1.038572907447815,,
42,,7699,,,,1.067071557044983,,
42,,7749,,,,1.0159121751785278,,
42,,7782,,,,,0.5177034139633179,1.0691484212875366
42,0.0010000000474974513,7782,0.0,551.7568359375,0.523961067199707,,,
43,,7799,,,,1.0715216398239136,,
43,,7849,,,,1.0273528099060059,,
43,,7899,,,,1.054074764251709,,
43,,7949,,,,1.0875566005706787,,
43,,7963,,,,,0.5186004638671875,1.0597939491271973
43,0.0010000000474974513,7963,0.0,564.594482421875,0.5250430107116699,,,
44,,7999,,,,1.0031192302703857,,
44,,8049,,,,1.0004911422729492,,
44,,8099,,,,1.048681616783142,,
44,,8144,,,,,0.5195357203483582,1.0693438053131104
44,0.0010000000474974513,8144,0.0,577.5613403320312,0.5261139869689941,,,
45,,8149,,,,1.046927809715271,,
45,,8199,,,,1.0414832830429077,,
45,,8249,,,,0.9857902526855469,,
45,,8299,,,,0.9998505711555481,,
45,,8325,,,,,0.5205031037330627,1.0497057437896729
45,0.0010000000474974513,8325,0.0,590.4415283203125,0.5271382331848145,,,
46,,8349,,,,1.0441075563430786,,
46,,8399,,,,1.0127404928207397,,
46,,8449,,,,1.034461498260498,,
46,,8499,,,,1.005741000175476,,
46,,8506,,,,,0.5211619734764099,1.1280901432037354
46,0.0010000000474974513,8506,0.0,603.277587890625,0.5281456112861633,,,
47,,8549,,,,1.06437087059021,,
47,,8599,,,,0.979936957359314,,
47,,8649,,,,1.0179061889648438,,
47,,8687,,,,,0.521782398223877,1.0601108074188232
47,0.0010000000474974513,8687,0.0,616.1033935546875,0.5291101932525635,,,
48,,8699,,,,1.0140719413757324,,
48,,8749,,,,1.0370501279830933,,
48,,8799,,,,0.9972368478775024,,
48,,8849,,,,0.9723192453384399,,
48,,8868,,,,,0.5225880742073059,1.0686888694763184
48,0.0010000000474974513,8868,0.0,628.611328125,0.5301396250724792,,,
49,,8899,,,,1.0448999404907227,,
49,,8949,,,,1.000449538230896,,
49,,8999,,,,1.0681849718093872,,
49,,9049,,,,1.0804513692855835,,
49,,9049,,,,,0.5233117938041687,1.0787609815597534
49,0.0010000000474974513,9049,0.0,641.599365234375,0.5311167240142822,,,
50,,9099,,,,1.0451602935791016,,
50,,9149,,,,1.0828582048416138,,
50,,9199,,,,0.9978933930397034,,
50,,9230,,,,,0.5241578221321106,1.0319578647613525
50,0.0010000000474974513,9230,0.0,654.4022216796875,0.5320219993591309,,,
51,,9249,,,,1.024907112121582,,
51,,9299,,,,1.0493710041046143,,
51,,9349,,,,1.014025092124939,,
51,,9399,,,,0.9935801029205322,,
51,,9411,,,,,0.5250065922737122,1.057775855064392
51,0.0010000000474974513,9411,0.0,667.328125,0.532977283000946,,,
52,,9449,,,,1.008817195892334,,
52,,9499,,,,1.0373413562774658,,
52,,9549,,,,1.0017114877700806,,
52,,9592,,,,,0.5258094668388367,1.0418899059295654
52,0.0010000000474974513,9592,0.0,680.2919921875,0.5339450240135193,,,
53,,9599,,,,1.01941978931427,,
53,,9649,,,,1.0090688467025757,,
53,,9699,,,,1.0010790824890137,,
53,,9749,,,,1.007821798324585,,
53,,9773,,,,,0.5266989469528198,1.019992470741272
53,0.0010000000474974513,9773,0.0,692.8216552734375,0.5349010825157166,,,
54,,9799,,,,1.0693681240081787,,
54,,9849,,,,1.0198509693145752,,
54,,9899,,,,1.0044022798538208,,
54,,9949,,,,1.004769206047058,,
54,,9954,,,,,0.5275943279266357,1.0386749505996704
54,0.0010000000474974513,9954,0.0,705.8800659179688,0.5358108282089233,,,
55,,9999,,,,1.036655306816101,,
55,,10049,,,,0.9996329545974731,,
55,,10099,,,,0.9916172623634338,,
55,,10135,,,,,0.5284690856933594,1.0203437805175781
55,0.0010000000474974513,10135,0.0,718.7293701171875,0.536712110042572,,,
56,,10149,,,,1.017696738243103,,
56,,10199,,,,1.0058023929595947,,
56,,10249,,,,1.0340248346328735,,
56,,10299,,,,1.000664472579956,,
56,,10316,,,,,0.5293245911598206,1.0250372886657715
56,0.0010000000474974513,10316,0.0,731.561279296875,0.5376136898994446,,,
57,,10349,,,,0.9936732649803162,,
57,,10399,,,,1.0001617670059204,,
57,,10449,,,,0.9869468212127686,,
57,,10497,,,,,0.530219554901123,1.011339783668518
57,0.0010000000474974513,10497,0.0,744.41845703125,0.5385017395019531,,,
58,,10499,,,,1.024289846420288,,
58,,10549,,,,1.0164721012115479,,
58,,10599,,,,1.0234968662261963,,
58,,10649,,,,0.9901835918426514,,
58,,10678,,,,,0.5310172438621521,1.0439419746398926
58,0.0010000000474974513,10678,0.0,757.5973510742188,0.5393792986869812,,,
59,,10699,,,,0.9857521653175354,,
59,,10749,,,,1.0426920652389526,,
59,,10799,,,,0.9861936569213867,,
59,,10849,,,,1.017773151397705,,
59,,10859,,,,,0.5318571329116821,0.998855710029602
59,0.0010000000474974513,10859,0.0,770.3023681640625,0.5402403473854065,,,
60,,10899,,,,0.9954921007156372,,
60,,10949,,,,1.0215994119644165,,
60,,10999,,,,0.9805966019630432,,
60,,11040,,,,,0.5327326059341431,1.0210447311401367
60,0.0010000000474974513,11040,0.0,783.3035888671875,0.5411269664764404,,,
61,,11049,,,,0.9659305214881897,,
61,,11099,,,,0.9597127437591553,,
61,,11149,,,,1.0075714588165283,,
61,,11199,,,,1.0184528827667236,,
61,,11221,,,,,0.5334007143974304,1.0599581003189087
61,0.0010000000474974513,11221,0.0,796.0114135742188,0.5419602394104004,,,
62,,11249,,,,1.0369668006896973,,
62,,11299,,,,0.9607627987861633,,
62,,11349,,,,1.0015124082565308,,
62,,11399,,,,0.9846846461296082,,
62,,11402,,,,,0.5340932011604309,1.0192674398422241
62,0.0010000000474974513,11402,0.0,809.04150390625,0.5427783727645874,,,
63,,11449,,,,1.0258773565292358,,
63,,11499,,,,0.9946885704994202,,
63,,11549,,,,0.9983800053596497,,
63,,11583,,,,,0.5349070429801941,1.0242904424667358
63,0.0010000000474974513,11583,0.0,821.611572265625,0.5435935258865356,,,
64,,11599,,,,1.0451514720916748,,
64,,11649,,,,1.0006319284439087,,
64,,11699,,,,1.02683424949646,,
64,,11749,,,,1.0189576148986816,,
64,,11764,,,,,0.5356800556182861,1.0071593523025513
64,0.0010000000474974513,11764,0.0,834.4100341796875,0.544393002986908,,,
65,,11799,,,,0.9791959524154663,,
65,,11849,,,,1.0091651678085327,,
65,,11899,,,,0.9934653043746948,,
65,,11945,,,,,0.536348283290863,1.0214369297027588
65,0.0010000000474974513,11945,0.0,847.1007080078125,0.5451884269714355,,,
66,,11949,,,,1.0019253492355347,,
66,,11999,,,,0.9955857992172241,,
66,,12049,,,,1.0095610618591309,,
66,,12099,,,,0.9971414804458618,,
66,,12126,,,,,0.5371214151382446,0.9946022629737854
66,0.0010000000474974513,12126,0.0,859.94482421875,0.5459464192390442,,,
67,,12149,,,,0.9942857027053833,,
67,,12199,,,,0.9750854969024658,,
67,,12249,,,,1.0025192499160767,,
67,,12299,,,,0.9914649128913879,,
67,,12307,,,,,0.5378472208976746,1.0563162565231323
67,0.0010000000474974513,12307,0.0,872.791015625,0.5467451810836792,,,
68,,12349,,,,0.9853664040565491,,
68,,12399,,,,1.0348752737045288,,
68,,12449,,,,1.0214052200317383,,
68,,12488,,,,,0.5384374856948853,1.0292348861694336
68,0.0010000000474974513,12488,0.0,885.81640625,0.5474755764007568,,,
69,,12499,,,,1.0061019659042358,,
69,,12549,,,,1.016533613204956,,
69,,12599,,,,0.9728904962539673,,
69,,12649,,,,0.9827479720115662,,
69,,12669,,,,,0.5390632152557373,1.0150387287139893
69,0.0010000000474974513,12669,0.0,898.2447509765625,0.5482380986213684,,,
70,,12699,,,,0.9691748023033142,,
70,,12749,,,,1.0131925344467163,,
70,,12799,,,,0.965981662273407,,
70,,12849,,,,0.958017885684967,,
70,,12850,,,,,0.5396685600280762,1.0216339826583862
70,0.0010000000474974513,12850,0.0,911.5234375,0.5489842891693115,,,
71,,12899,,,,1.0031183958053589,,
71,,12949,,,,0.9886132478713989,,
71,,12999,,,,0.9908682703971863,,
71,,13031,,,,,0.5402809977531433,1.0337766408920288
71,0.0010000000474974513,13031,0.0,923.8618774414062,0.5497190356254578,,,
72,,13049,,,,1.0094962120056152,,
72,,13099,,,,0.988305926322937,,
72,,13149,,,,0.9733595848083496,,
72,,13199,,,,0.968543529510498,,
72,,13212,,,,,0.5408809185028076,1.0379492044448853
72,0.0010000000474974513,13212,0.0,936.768310546875,0.5504466891288757,,,
73,,13249,,,,0.9856533408164978,,
73,,13299,,,,1.0108325481414795,,
73,,13349,,,,1.0085656642913818,,
73,,13393,,,,,0.5414918661117554,1.0018830299377441
73,0.0010000000474974513,13393,0.0,949.543701171875,0.5511642694473267,,,
74,,13399,,,,1.008542776107788,,
74,,13449,,,,0.982806921005249,,
74,,13499,,,,0.9968883395195007,,
74,,13549,,,,1.0335429906845093,,
74,,13574,,,,,0.5420096516609192,1.0270423889160156
74,0.0010000000474974513,13574,0.0,962.779541015625,0.5518660545349121,,,
75,,13599,,,,0.9680232405662537,,
75,,13649,,,,1.0025888681411743,,
75,,13699,,,,0.9510486125946045,,
75,,13749,,,,0.972500205039978,,
75,,13755,,,,,0.5425333380699158,1.0081253051757812
75,0.0010000000474974513,13755,0.0,975.5166015625,0.5525550246238708,,,
76,,13799,,,,1.0142412185668945,,
76,,13849,,,,0.991265058517456,,
76,,13899,,,,1.0022392272949219,,
76,,13936,,,,,0.5431424975395203,1.0131839513778687
76,0.0010000000474974513,13936,0.0,988.5855712890625,0.5532444715499878,,,
77,,13949,,,,0.9706467390060425,,
77,,13999,,,,0.9912192821502686,,
77,,14049,,,,0.980849027633667,,
77,,14099,,,,0.9754817485809326,,
77,,14117,,,,,0.5437963008880615,0.9800823926925659
77,0.0010000000474974513,14117,0.0,1001.4512329101562,0.5539162158966064,,,
78,,14149,,,,0.9307757616043091,,
78,,14199,,,,0.9435752630233765,,
78,,14249,,,,1.019616723060608,,
78,,14298,,,,,0.5444791913032532,0.9898819327354431
78,0.0010000000474974513,14298,0.0,1014.61181640625,0.5545472502708435,,,
79,,14299,,,,1.0090761184692383,,
79,,14349,,,,0.9853598475456238,,
79,,14399,,,,0.9226576089859009,,
79,,14449,,,,0.9730420112609863,,
79,,14479,,,,,0.5451325178146362,1.009536623954773
79,0.0010000000474974513,14479,0.0,1027.5328369140625,0.5552318692207336,,,
80,,14499,,,,0.9565985798835754,,
80,,14549,,,,0.9735469818115234,,
80,,14599,,,,0.9980311393737793,,
80,,14649,,,,0.9510402679443359,,
80,,14660,,,,,0.5457587838172913,0.9929434061050415
80,0.0010000000474974513,14660,0.0,1040.4208984375,0.5558821558952332,,,
81,,14699,,,,0.9554927945137024,,
81,,14749,,,,0.9684932827949524,,
81,,14799,,,,0.9648928642272949,,
81,,14841,,,,,0.5463728308677673,1.0033750534057617
81,0.0010000000474974513,14841,0.0,1053.223388671875,0.5565254092216492,,,
82,,14849,,,,1.0049397945404053,,
82,,14899,,,,0.9243103265762329,,
82,,14949,,,,0.9832178354263306,,
82,,14999,,,,0.9931521415710449,,
82,,15022,,,,,0.5469047427177429,1.0278141498565674
82,0.0010000000474974513,15022,0.0,1066.0753173828125,0.5571510791778564,,,
83,,15049,,,,0.9861697554588318,,
83,,15099,,,,0.9637792706489563,,
83,,15149,,,,0.9917783737182617,,
83,,15199,,,,0.9480933547019958,,
83,,15203,,,,,0.5474792718887329,0.972779393196106
83,0.0010000000474974513,15203,0.0,1078.9930419921875,0.5577935576438904,,,
84,,15249,,,,0.9809004664421082,,
84,,15299,,,,0.9333134293556213,,
84,,15349,,,,0.98014897108078,,
84,,15384,,,,,0.5480549931526184,1.0050103664398193
84,0.0010000000474974513,15384,0.0,1092.097900390625,0.5584312677383423,,,
85,,15399,,,,0.9763421416282654,,
85,,15449,,,,0.9589287638664246,,
85,,15499,,,,0.9551234245300293,,
85,,15549,,,,0.9768051505088806,,
85,,15565,,,,,0.5486624240875244,0.9675123691558838
85,0.0010000000474974513,15565,0.0,1104.9654541015625,0.5590531826019287,,,
86,,15599,,,,0.945787250995636,,
86,,15649,,,,0.9721710085868835,,
86,,15699,,,,0.9727486968040466,,
86,,15746,,,,,0.5492037534713745,1.044782280921936
86,0.0010000000474974513,15746,0.0,1118.0224609375,0.5597003102302551,,,
87,,15749,,,,0.9987503290176392,,
87,,15799,,,,0.9926180839538574,,
87,,15849,,,,0.9901860952377319,,
87,,15899,,,,0.9497631192207336,,
87,,15927,,,,,0.5496920347213745,0.9845537543296814
87,0.0010000000474974513,15927,0.0,1130.93994140625,0.5603087544441223,,,
88,,15949,,,,0.9923677444458008,,
88,,15999,,,,0.9261685609817505,,
88,,16049,,,,0.9590018391609192,,
88,,16099,,,,0.9448367357254028,,
88,,16108,,,,,0.5501908659934998,1.0307787656784058
88,0.0010000000474974513,16108,0.0,1143.968505859375,0.560919463634491,,,
89,,16149,,,,0.9543729424476624,,
89,,16199,,,,0.9441227912902832,,
89,,16249,,,,0.9670406579971313,,
89,,16289,,,,,0.5506606101989746,1.0115572214126587
89,0.0010000000474974513,16289,0.0,1156.9049072265625,0.5615090727806091,,,
90,,16299,,,,0.9661777019500732,,
90,,16349,,,,0.9817609190940857,,
90,,16399,,,,0.9723677635192871,,
90,,16449,,,,0.9271957278251648,,
90,,16470,,,,,0.5511956214904785,0.98207688331604
90,0.0010000000474974513,16470,0.0,1169.6829833984375,0.5620979070663452,,,
91,,16499,,,,0.9412050247192383,,
91,,16549,,,,0.9520476460456848,,
91,,16599,,,,0.9547909498214722,,
91,,16649,,,,0.9592894315719604,,
91,,16651,,,,,0.551733136177063,0.9932957291603088
91,0.0010000000474974513,16651,0.0,1182.845703125,0.5626992583274841,,,
92,,16699,,,,0.9390625953674316,,
92,,16749,,,,0.9611259698867798,,
92,,16799,,,,0.9516239762306213,,
92,,16832,,,,,0.5522019267082214,1.0039805173873901
92,0.0010000000474974513,16832,0.0,1195.7476806640625,0.5632753968238831,,,
93,,16849,,,,0.9526373147964478,,
93,,16899,,,,0.9423362016677856,,
93,,16949,,,,0.9314419031143188,,
93,,16999,,,,0.9495874643325806,,
93,,17013,,,,,0.5526113510131836,1.0366460084915161
93,0.0010000000474974513,17013,0.0,1208.6685791015625,0.5638390183448792,,,
94,,17049,,,,0.9923856854438782,,
94,,17099,,,,0.9645678997039795,,
94,,17149,,,,0.975985586643219,,
94,,17194,,,,,0.5531119704246521,0.9588541388511658
94,0.0010000000474974513,17194,0.0,1221.85546875,0.5643865466117859,,,
95,,17199,,,,1.0116244554519653,,
95,,17249,,,,0.9586934447288513,,
95,,17299,,,,0.9459208846092224,,
95,,17349,,,,0.9798242449760437,,
95,,17375,,,,,0.5536961555480957,0.9800694584846497
95,0.0010000000474974513,17375,0.0,1234.628662109375,0.5649495720863342,,,
96,,17399,,,,0.9501559138298035,,
96,,17449,,,,0.9659174084663391,,
96,,17499,,,,0.9732178449630737,,
96,,17549,,,,0.9252210259437561,,
96,,17556,,,,,0.55418461561203,0.9916616678237915
96,0.0010000000474974513,17556,0.0,1247.633056640625,0.56549471616745,,,
97,,17599,,,,0.9141310453414917,,
97,,17649,,,,0.9339689612388611,,
97,,17699,,,,0.9551214575767517,,
97,,17737,,,,,0.5546526312828064,0.9836586117744446
97,0.0010000000474974513,17737,0.0,1260.55029296875,0.5660540461540222,,,
98,,17749,,,,0.9672848582267761,,
98,,17799,,,,0.9308885931968689,,
98,,17849,,,,0.8992989659309387,,
98,,17899,,,,0.9048696160316467,,
98,,17918,,,,,0.5551100373268127,0.9989458918571472
98,0.0010000000474974513,17918,0.0,1273.4818115234375,0.5666086077690125,,,
99,,17949,,,,0.9229385256767273,,
99,,17999,,,,0.9733673334121704,,
99,,18049,,,,0.9966601133346558,,
99,,18099,,,,0.9239579439163208,,
99,,18099,,,,,0.5555868744850159,0.9726181030273438
99,0.0010000000474974513,18099,0.0,1286.511474609375,0.5671682953834534,,,
100,,18149,,,,0.9131466150283813,,
100,,18199,,,,0.9321269989013672,,
100,,18249,,,,0.9875283241271973,,
100,,18280,,,,,0.5560635924339294,0.9833889603614807
100,0.0010000000474974513,18280,0.0,1299.9183349609375,0.5677137970924377,,,
