epoch,step,train_acc,train_loss,valid_acc,valid_loss
21,1341,,,0.44166842103004456,1.2299703359603882
21,1341,0.45222967863082886,,,
22,1349,,1.1956868171691895,,
22,1399,,1.2061971426010132,,
22,1402,,,0.44316065311431885,1.2441068887710571
22,1402,0.45383477210998535,,,
23,1449,,1.2117774486541748,,
23,1463,,,0.44461753964424133,1.2242038249969482
23,1463,0.45530277490615845,,,
24,1499,,1.1804051399230957,,
24,1524,,,0.4460388422012329,1.247008204460144
24,1524,0.4567863345146179,,,
25,1549,,1.1659183502197266,,
25,1585,,,0.44733870029449463,1.2339195013046265
25,1585,0.4582693874835968,,,
26,1599,,1.193625569343567,,
26,1646,,,0.4482790529727936,1.2885754108428955
26,1646,0.45955824851989746,,,
27,1649,,1.2380597591400146,,
27,1699,,1.2462010383605957,,
27,1707,,,0.4490835666656494,1.2606254816055298
27,1707,0.4608054757118225,,,
28,1749,,1.1669336557388306,,
28,1768,,,0.45022284984588623,1.207095742225647
28,1768,0.46194708347320557,,,
29,1799,,1.192603588104248,,
29,1829,,,0.4515068829059601,1.2181966304779053
29,1829,0.4632048010826111,,,
30,1849,,1.2103352546691895,,
30,1890,,,0.4526444673538208,1.2211884260177612
30,1890,0.4644339382648468,,,
31,1899,,1.2355910539627075,,
31,1949,,1.1647963523864746,,
31,1951,,,0.45381516218185425,1.1980379819869995
31,1951,0.4656406342983246,,,
32,1999,,1.187489628791809,,
32,2012,,,0.4546336233615875,1.2627800703048706
32,2012,0.46685993671417236,,,
33,2049,,1.1351033449172974,,
33,2073,,,0.45552611351013184,1.1943540573120117
33,2073,0.4679291248321533,,,
34,2099,,1.1564745903015137,,
34,2134,,,0.45667117834091187,1.2010929584503174
34,2134,0.46908167004585266,,,
35,2149,,1.1565219163894653,,
35,2195,,,0.45768487453460693,1.2044713497161865
35,2195,0.4701188802719116,,,
36,2199,,1.2027966976165771,,
36,2249,,1.1734586954116821,,
36,2256,,,0.4586333632469177,1.2025585174560547
36,2256,0.4711960256099701,,,
37,2299,,1.1869962215423584,,
37,2317,,,0.45956891775131226,1.1942400932312012
37,2317,0.4722495675086975,,,
38,2349,,1.1387052536010742,,
38,2378,,,0.46056532859802246,1.184596061706543
38,2378,0.4732212424278259,,,
39,2399,,1.1557179689407349,,
39,2439,,,0.4615117907524109,1.1968488693237305
39,2439,0.4741666316986084,,,
40,2449,,1.1646333932876587,,
40,2499,,1.1412900686264038,,
40,2500,,,0.46238991618156433,1.1825779676437378
40,2500,0.4750891327857971,,,
41,2549,,1.1175251007080078,,
41,2561,,,0.46332842111587524,1.1735600233078003
41,2561,0.4760270118713379,,,
42,2599,,1.110897183418274,,
42,2622,,,0.4641907811164856,1.1864160299301147
42,2622,0.4769519567489624,,,
43,2649,,1.131805181503296,,
43,2683,,,0.4650014638900757,1.1808706521987915
43,2683,0.47788006067276,,,
44,2699,,1.1619901657104492,,
44,2744,,,0.46594002842903137,1.1477288007736206
44,2744,0.4786863923072815,,,
45,2749,,1.1309101581573486,,
45,2799,,1.1296846866607666,,
45,2805,,,0.4666599929332733,1.2211875915527344
45,2805,0.4795662462711334,,,
46,2849,,1.1166564226150513,,
46,2866,,,0.4673610031604767,1.16685152053833
46,2866,0.48039722442626953,,,
47,2899,,1.1468746662139893,,
47,2927,,,0.4681507647037506,1.1807981729507446
47,2927,0.48121994733810425,,,
48,2949,,1.1278704404830933,,
48,2988,,,0.4687051773071289,1.2235593795776367
48,2988,0.48204317688941956,,,
49,2999,,1.1585427522659302,,
49,3049,,1.065993309020996,,
49,3049,,,0.46927180886268616,1.1806743144989014
49,3049,0.4828154444694519,,,
50,3099,,1.0970032215118408,,
50,3110,,,0.4699805974960327,1.1677603721618652
50,3110,0.4835874140262604,,,
51,3149,,1.084498643875122,,
51,3171,,,0.4704919457435608,1.2221177816390991
51,3171,0.48435795307159424,,,
52,3199,,1.103878378868103,,
52,3232,,,0.4709845781326294,1.1739190816879272
52,3232,0.48513132333755493,,,
53,3249,,1.0682578086853027,,
53,3293,,,0.47166430950164795,1.1513673067092896
53,3293,0.4858770966529846,,,
54,3299,,1.089156150817871,,
54,3349,,1.099650502204895,,
54,3354,,,0.47228872776031494,1.1852678060531616
54,3354,0.48661017417907715,,,
55,3399,,1.1019620895385742,,
55,3415,,,0.4725206196308136,1.269493818283081
55,3415,0.48729395866394043,,,
56,3449,,1.11418879032135,,
56,3476,,,0.4728032648563385,1.1887474060058594
56,3476,0.48780423402786255,,,
57,3499,,1.0826971530914307,,
57,3537,,,0.47332385182380676,1.1854344606399536
57,3537,0.4884815216064453,,,
58,3549,,1.1130326986312866,,
58,3598,,,0.47378987073898315,1.1939365863800049
58,3598,0.4891449809074402,,,
59,3599,,1.1818511486053467,,
59,3649,,1.085224986076355,,
59,3659,,,0.47426319122314453,1.174701452255249
59,3659,0.489772230386734,,,
60,3699,,1.113239049911499,,
60,3720,,,0.474915474653244,1.1393550634384155
60,3720,0.4904140532016754,,,
61,3749,,1.106311559677124,,
61,3781,,,0.47568124532699585,1.1188517808914185
61,3781,0.49109533429145813,,,
62,3799,,1.1083844900131226,,
62,3842,,,0.4762341380119324,1.1982591152191162
62,3842,0.4917440414428711,,,
63,3849,,1.141662359237671,,
63,3899,,1.132150411605835,,
63,3903,,,0.4766846001148224,1.1546027660369873
63,3903,0.4923275411128998,,,
64,3949,,1.059695839881897,,
64,3964,,,0.47720733284950256,1.1532293558120728
64,3964,0.49294614791870117,,,
65,3999,,1.1062735319137573,,
65,4025,,,0.4777706563472748,1.137060523033142
65,4025,0.49357038736343384,,,
66,4049,,1.09372079372406,,
66,4086,,,0.478415846824646,1.120761513710022
66,4086,0.4941733777523041,,,
67,4099,,1.112510323524475,,
67,4147,,,0.4790521264076233,1.1356819868087769
67,4147,0.49476784467697144,,,
68,4149,,1.1499289274215698,,
68,4199,,1.0790879726409912,,
68,4208,,,0.479483962059021,1.18336021900177
68,4208,0.4953653812408447,,,
69,4249,,1.0679389238357544,,
69,4269,,,0.4799298644065857,1.1427984237670898
69,4269,0.4958851635456085,,,
70,4299,,1.0562149286270142,,
70,4330,,,0.4805411100387573,1.113314151763916
70,4330,0.4964364469051361,,,
71,4349,,1.0452799797058105,,
71,4391,,,0.4811412990093231,1.126503348350525
71,4391,0.4970192015171051,,,
72,4399,,1.0743204355239868,,
72,4449,,1.0852431058883667,,
72,4452,,,0.48170924186706543,1.1254340410232544
72,4452,0.4975476861000061,,,
73,4499,,1.0345226526260376,,
73,4513,,,0.4821976125240326,1.1437135934829712
73,4513,0.4980931878089905,,,
74,4549,,1.07163405418396,,
74,4574,,,0.4826343059539795,1.1434321403503418
74,4574,0.4986302852630615,,,
75,4599,,1.0628377199172974,,
75,4635,,,0.4831346869468689,1.1302356719970703
75,4635,0.4991365671157837,,,
76,4649,,1.0657227039337158,,
76,4696,,,0.4836139380931854,1.141103982925415
76,4696,0.49965834617614746,,,
77,4699,,1.109273076057434,,
77,4749,,1.0764960050582886,,
77,4757,,,0.48407596349716187,1.1274514198303223
77,4757,0.5001826882362366,,,
78,4799,,1.1021716594696045,,
78,4818,,,0.4845418632030487,1.122649073600769
78,4818,0.500707745552063,,,
79,4849,,1.0290504693984985,,
79,4879,,,0.48503726720809937,1.1210887432098389
79,4879,0.5012093782424927,,,
80,4899,,1.0373871326446533,,
80,4940,,,0.48549336194992065,1.1307768821716309
80,4940,0.5017027258872986,,,
81,4949,,1.0509231090545654,,
81,4999,,1.0760447978973389,,
81,5001,,,0.48604387044906616,1.0873563289642334
81,5001,0.5022076964378357,,,
82,5049,,1.0145821571350098,,
82,5062,,,0.4866181015968323,1.1082879304885864
82,5062,0.50273197889328,,,
83,5099,,1.0631541013717651,,
83,5123,,,0.48708343505859375,1.1322181224822998
83,5123,0.5032160878181458,,,
84,5149,,1.0898517370224,,
84,5184,,,0.4875764846801758,1.1024582386016846
84,5184,0.503683865070343,,,
85,5199,,1.0633749961853027,,
85,5245,,,0.48809629678726196,1.1075801849365234
85,5245,0.5041531324386597,,,
86,5249,,1.1040174961090088,,
86,5299,,1.042049765586853,,
86,5306,,,0.4884565472602844,1.1884758472442627
86,5306,0.5046185255050659,,,
87,5349,,1.0632492303848267,,
87,5367,,,0.48882412910461426,1.1159600019454956
87,5367,0.5050114393234253,,,
88,5399,,1.0519816875457764,,
88,5428,,,0.4893017113208771,1.1090437173843384
88,5428,0.5054923892021179,,,
89,5449,,1.1102861166000366,,
89,5489,,,0.4897380471229553,1.119710922241211
89,5489,0.5059663653373718,,,
90,5499,,1.0861411094665527,,
90,5549,,1.0667284727096558,,
90,5550,,,0.4901103973388672,1.1389178037643433
90,5550,0.5064262747764587,,,
91,5599,,1.0472474098205566,,
91,5611,,,0.490438312292099,1.1357442140579224
91,5611,0.5068643689155579,,,
92,5649,,1.0244358777999878,,
92,5672,,,0.49082547426223755,1.107230305671692
92,5672,0.5072993636131287,,,
93,5699,,1.0577143430709839,,
93,5733,,,0.49126604199409485,1.109808325767517
93,5733,0.5077187418937683,,,
94,5749,,1.0428526401519775,,
94,5794,,,0.4917012155056,1.1103912591934204
94,5794,0.5081647038459778,,,
95,5799,,1.1352430582046509,,
95,5849,,1.0366122722625732,,
95,5855,,,0.4921756982803345,1.0862458944320679
95,5855,0.5086115002632141,,,
96,5899,,1.0417962074279785,,
96,5916,,,0.4926094114780426,1.1289597749710083
96,5916,0.5090494155883789,,,
97,5949,,1.0981969833374023,,
97,5977,,,0.4929027855396271,1.1502997875213623
97,5977,0.509482204914093,,,
98,5999,,1.0370033979415894,,
98,6038,,,0.49328598380088806,1.0854742527008057
98,6038,0.5099096298217773,,,
99,6049,,1.0998218059539795,,
99,6099,,0.9460222125053406,,
99,6099,,,0.4937615394592285,1.0840073823928833
99,6099,0.5103492736816406,,,
100,6149,,1.0195411443710327,,
100,6160,,,0.494135320186615,1.1332565546035767
100,6160,0.5107869505882263,,,
101,6199,,1.0030779838562012,,
101,6221,,,0.4943654537200928,1.1643104553222656
101,6221,0.5111880302429199,,,
102,6249,,1.0445631742477417,,
102,6282,,,0.4946673810482025,1.1093424558639526
102,6282,0.5115923881530762,,,
103,6299,,1.063690423965454,,
103,6343,,,0.49511975049972534,1.079550862312317
103,6343,0.5120033025741577,,,
104,6349,,1.03973388671875,,
104,6399,,1.0651540756225586,,
104,6404,,,0.4954881966114044,1.1246501207351685
104,6404,0.512451171875,,,
105,6449,,1.026875615119934,,
105,6465,,,0.4958217144012451,1.1199036836624146
105,6465,0.5128634572029114,,,
106,6499,,1.057532787322998,,
106,6526,,,0.49623027443885803,1.0913676023483276
106,6526,0.5132837295532227,,,
107,6549,,1.0160741806030273,,
107,6587,,,0.49665969610214233,1.0936833620071411
107,6587,0.5136829614639282,,,
108,6599,,1.0370373725891113,,
108,6648,,,0.497027724981308,1.1189959049224854
108,6648,0.5140684247016907,,,
109,6649,,1.1292904615402222,,
109,6699,,1.048743724822998,,
109,6709,,,0.49732258915901184,1.1274707317352295
109,6709,0.5144527554512024,,,
110,6749,,1.0348197221755981,,
110,6770,,,0.49766987562179565,1.0837258100509644
110,6770,0.5148423314094543,,,
111,6799,,1.0131945610046387,,
111,6831,,,0.49807024002075195,1.0870590209960938
111,6831,0.5152584314346313,,,
112,6849,,1.0000070333480835,,
112,6892,,,0.4984758794307709,1.0834038257598877
112,6892,0.51567143201828,,,
113,6899,,1.1330848932266235,,
113,6949,,1.042872428894043,,
113,6953,,,0.49889272451400757,1.0800961256027222
113,6953,0.5160740613937378,,,
114,6999,,1.0778348445892334,,
114,7014,,,0.499249130487442,1.1182498931884766
114,7014,0.5164948105812073,,,
115,7049,,1.0398069620132446,,
115,7075,,,0.4995698034763336,1.1072865724563599
115,7075,0.5168932676315308,,,
116,7099,,1.0496772527694702,,
116,7136,,,0.49989885091781616,1.1141128540039062
116,7136,0.5172901153564453,,,
117,7149,,1.0388301610946655,,
117,7197,,,0.5002649426460266,1.0750840902328491
117,7197,0.5176708102226257,,,
118,7199,,1.1039507389068604,,
118,7249,,1.0413700342178345,,
118,7258,,,0.5006796717643738,1.0729360580444336
118,7258,0.5180489420890808,,,
119,7299,,1.0377283096313477,,
119,7319,,,0.5009719133377075,1.148492455482483
119,7319,0.5184460282325745,,,
120,7349,,1.0104421377182007,,
120,7380,,,0.5012454986572266,1.1101300716400146
120,7380,0.5188246965408325,,,
121,7399,,1.0322661399841309,,
121,7441,,,0.5015760660171509,1.100063443183899
121,7441,0.5192011594772339,,,
122,7449,,1.0673630237579346,,
122,7499,,1.0156301259994507,,
122,7502,,,0.5018221735954285,1.158679485321045
122,7502,0.5195967555046082,,,
123,7549,,1.0460433959960938,,
123,7563,,,0.5021131038665771,1.0871927738189697
123,7563,0.5199345946311951,,,
124,7599,,1.02078378200531,,
124,7624,,,0.502389669418335,1.1339789628982544
124,7624,0.5203084945678711,,,
125,7649,,1.0776927471160889,,
125,7685,,,0.5026951432228088,1.0673174858093262
125,7685,0.5206007957458496,,,
126,7699,,1.00685715675354,,
126,7746,,,0.5030876398086548,1.068947196006775
126,7746,0.5209603309631348,,,
127,7749,,1.0284415483474731,,
127,7799,,1.0527029037475586,,
127,7807,,,0.5034465193748474,1.0924869775772095
127,7807,0.5213270783424377,,,
128,7849,,1.0409497022628784,,
128,7868,,,0.5037351250648499,1.1148490905761719
128,7868,0.5216660499572754,,,
129,7899,,1.0364292860031128,,
129,7929,,,0.5039729475975037,1.127900242805481
129,7929,0.5220251679420471,,,
130,7949,,1.0171451568603516,,
130,7990,,,0.5042275190353394,1.086737036705017
130,7990,0.5223637223243713,,,
131,7999,,1.0525399446487427,,
131,8049,,1.0300748348236084,,
131,8051,,,0.5045419931411743,1.093805193901062
131,8051,0.5227066874504089,,,
132,8099,,1.0380643606185913,,
132,8112,,,0.5048962235450745,1.067627191543579
132,8112,0.5230473875999451,,,
133,8149,,1.0387771129608154,,
133,8173,,,0.5052134394645691,1.1007062196731567
133,8173,0.5234144926071167,,,
134,8199,,1.019629955291748,,
134,8234,,,0.5055696964263916,1.062779426574707
134,8234,0.5237592458724976,,,
135,8249,,1.0446497201919556,,
135,8295,,,0.5059196352958679,1.0886898040771484
135,8295,0.5241169929504395,,,
136,8299,,1.0668398141860962,,
136,8349,,1.0300493240356445,,
136,8356,,,0.5062411427497864,1.074210286140442
136,8356,0.5244571566581726,,,
137,8399,,1.0026549100875854,,
137,8417,,,0.5065335035324097,1.114466667175293
137,8417,0.5248153805732727,,,
138,8449,,1.0181772708892822,,
138,8478,,,0.5068063139915466,1.0955109596252441
138,8478,0.5251541137695312,,,
139,8499,,1.0174027681350708,,
139,8539,,,0.5071029663085938,1.0864793062210083
139,8539,0.5254889726638794,,,
140,8549,,1.0244860649108887,,
140,8599,,1.0091323852539062,,
140,8600,,,0.5073392987251282,1.1178483963012695
140,8600,0.5258180499076843,,,
141,8649,,1.0469565391540527,,
141,8661,,,0.5076562762260437,1.0522749423980713
141,8661,0.5261452794075012,,,
142,8699,,0.988064169883728,,
142,8722,,,0.507976233959198,1.1060999631881714
142,8722,0.5264894962310791,,,
143,8749,,1.0280705690383911,,
143,8783,,,0.5082316994667053,1.0946416854858398
143,8783,0.5268189907073975,,,
144,8799,,1.0323995351791382,,
144,8844,,,0.5084807872772217,1.112002968788147
144,8844,0.5271298289299011,,,
145,8849,,1.0538755655288696,,
145,8899,,1.0205312967300415,,
145,8905,,,0.5088037848472595,1.0523126125335693
145,8905,0.5274539589881897,,,
146,8949,,1.0348178148269653,,
146,8966,,,0.509164035320282,1.0624358654022217
146,8966,0.5278034806251526,,,
147,8999,,1.059723973274231,,
147,9027,,,0.5095335841178894,1.0569270849227905
147,9027,0.5281413793563843,,,
148,9049,,1.0400784015655518,,
148,9088,,,0.5098873972892761,1.0585418939590454
148,9088,0.528479814529419,,,
149,9099,,1.0586447715759277,,
149,9149,,0.9504397511482239,,
149,9149,,,0.5101932883262634,1.0846132040023804
149,9149,0.5288059115409851,,,
150,9199,,1.017204761505127,,
150,9210,,,0.5104559659957886,1.1019359827041626
150,9210,0.5291202664375305,,,
151,9249,,1.0596245527267456,,
151,9271,,,0.5107219815254211,1.0905812978744507
151,9271,0.5294203162193298,,,
152,9299,,1.0273855924606323,,
152,9332,,,0.5110157132148743,1.0549037456512451
152,9332,0.5297281742095947,,,
153,9349,,0.9936660528182983,,
153,9393,,,0.5112940073013306,1.0873641967773438
153,9393,0.5300524234771729,,,
154,9399,,1.0598158836364746,,
154,9449,,1.002386450767517,,
154,9454,,,0.5115785598754883,1.0676207542419434
154,9454,0.5303308367729187,,,
155,9499,,0.9990769028663635,,
155,9515,,,0.511870265007019,1.0787495374679565
155,9515,0.5306636095046997,,,
156,9549,,1.0281102657318115,,
156,9576,,,0.5121670961380005,1.0635877847671509
156,9576,0.5309790372848511,,,
157,9599,,0.9950201511383057,,
157,9637,,,0.5124939680099487,1.057332992553711
157,9637,0.5312888026237488,,,
158,9649,,1.006462812423706,,
158,9698,,,0.5128293633460999,1.071916103363037
158,9698,0.5316019654273987,,,
159,9699,,1.066518783569336,,
159,9749,,1.01521635055542,,
159,9759,,,0.5131105184555054,1.0807098150253296
159,9759,0.5318923592567444,,,
160,9799,,1.0705846548080444,,
160,9820,,,0.5133569240570068,1.0894681215286255
160,9820,0.5321934223175049,,,
161,9849,,1.0117336511611938,,
161,9881,,,0.5135977864265442,1.0969593524932861
161,9881,0.5324927568435669,,,
162,9899,,1.064805030822754,,
162,9942,,,0.5138547420501709,1.0571013689041138
162,9942,0.5327826738357544,,,
163,9949,,1.0106534957885742,,
163,9999,,1.029705286026001,,
163,10003,,,0.5141616463661194,1.0573546886444092
163,10003,0.5330843329429626,,,
164,10049,,1.0119636058807373,,
164,10064,,,0.5144400000572205,1.086817979812622
164,10064,0.5333772897720337,,,
165,10099,,0.9930016398429871,,
165,10125,,,0.5146980285644531,1.0746057033538818
165,10125,0.5336690545082092,,,
166,10149,,1.0049554109573364,,
166,10186,,,0.5149809122085571,1.076719880104065
166,10186,0.5339686274528503,,,
167,10199,,1.0101444721221924,,
167,10247,,,0.51521897315979,1.098653793334961
167,10247,0.5342637300491333,,,
168,10249,,1.0904432535171509,,
168,10299,,1.0038321018218994,,
168,10308,,,0.5154334306716919,1.094982385635376
168,10308,0.5345706939697266,,,
169,10349,,1.062904715538025,,
169,10369,,,0.5156450271606445,1.0924986600875854
169,10369,0.5348691940307617,,,
170,10399,,0.9966037273406982,,
170,10430,,,0.5158895254135132,1.0670621395111084
170,10430,0.5351505279541016,,,
171,10449,,0.9972026944160461,,
171,10491,,,0.5161399245262146,1.0916043519973755
171,10491,0.5354503989219666,,,
172,10499,,1.0424045324325562,,
172,10549,,1.0184657573699951,,
172,10552,,,0.5163799524307251,1.074125051498413
172,10552,0.5357502102851868,,,
173,10599,,0.9551844596862793,,
173,10613,,,0.5166324973106384,1.0723029375076294
173,10613,0.5360380411148071,,,
174,10649,,1.0125850439071655,,
174,10674,,,0.5169022083282471,1.0656126737594604
174,10674,0.5363456010818481,,,
175,10699,,1.014276146888733,,
175,10735,,,0.5172567367553711,1.026615023612976
175,10735,0.5366502404212952,,,
176,10749,,1.0449036359786987,,
176,10796,,,0.5175980925559998,1.0445306301116943
176,10796,0.5369677543640137,,,
177,10799,,1.0572589635849,,
177,10849,,0.9976680278778076,,
177,10857,,,0.5178318619728088,1.1072142124176025
177,10857,0.5372639894485474,,,
178,10899,,1.041232705116272,,
178,10918,,,0.5180386304855347,1.0883110761642456
178,10918,0.5375640392303467,,,
179,10949,,0.9879471063613892,,
179,10979,,,0.5182430148124695,1.1110751628875732
179,10979,0.5378513336181641,,,
180,10999,,0.9804784655570984,,
180,11040,,,0.518445611000061,1.0826749801635742
180,11040,0.5381550788879395,,,
181,11049,,1.0380029678344727,,
181,11099,,0.9881101250648499,,
181,11101,,,0.5187110304832458,1.0570493936538696
181,11101,0.5384339690208435,,,
182,11149,,1.0101701021194458,,
182,11162,,,0.5190585255622864,1.0234454870224
182,11162,0.538730800151825,,,
183,11199,,0.9954325556755066,,
183,11223,,,0.5193912982940674,1.0575145483016968
183,11223,0.5390363335609436,,,
184,11249,,1.0176331996917725,,
184,11284,,,0.5196607112884521,1.0785481929779053
184,11284,0.5393319725990295,,,
185,11299,,0.9898931384086609,,
185,11345,,,0.5198659896850586,1.1102298498153687
185,11345,0.5396318435668945,,,
186,11349,,1.0794641971588135,,
186,11399,,0.9831244945526123,,
186,11406,,,0.5200533270835876,1.089119791984558
186,11406,0.5398993492126465,,,
187,11449,,1.0086195468902588,,
187,11467,,,0.5202955007553101,1.0563498735427856
187,11467,0.5401872992515564,,,
188,11499,,1.0080252885818481,,
188,11528,,,0.5205877423286438,1.0430209636688232
188,11528,0.5404797196388245,,,
189,11549,,1.0149904489517212,,
189,11589,,,0.5209236145019531,1.0089573860168457
189,11589,0.5407732129096985,,,
190,11599,,1.0021440982818604,,
190,11649,,0.9828656911849976,,
190,11650,,,0.5211881995201111,1.0755650997161865
190,11650,0.5410629510879517,,,
191,11699,,0.9672582745552063,,
191,11711,,,0.5214134454727173,1.047518014907837
191,11711,0.5413314700126648,,,
192,11749,,0.9784151911735535,,
192,11772,,,0.5216707587242126,1.0644274950027466
192,11772,0.5416420698165894,,,
193,11799,,1.0019714832305908,,
193,11833,,,0.5218965411186218,1.0920021533966064
193,11833,0.5419347286224365,,,
194,11849,,1.0210604667663574,,
194,11894,,,0.522127091884613,1.054909586906433
194,11894,0.5422046184539795,,,
195,11899,,1.0315197706222534,,
195,11949,,1.0026642084121704,,
195,11955,,,0.5223238468170166,1.127907395362854
195,11955,0.5424978137016296,,,
196,11999,,0.9779794216156006,,
196,12016,,,0.5225682854652405,1.0313960313796997
196,12016,0.5427728295326233,,,
197,12049,,1.0201257467269897,,
197,12077,,,0.5227976441383362,1.1041120290756226
197,12077,0.5430759787559509,,,
198,12099,,0.9588725566864014,,
198,12138,,,0.5230146050453186,1.0689326524734497
198,12138,0.5433589220046997,,,
199,12149,,0.9979152083396912,,
199,12199,,1.0542658567428589,,
199,12199,,,0.5232436656951904,1.0764249563217163
199,12199,0.543651819229126,,,
200,12249,,0.9924218058586121,,
200,12260,,,0.523491382598877,1.0425230264663696
200,12260,0.5439187288284302,,,
201,12299,,1.0050411224365234,,
201,12321,,,0.5237747430801392,1.0408592224121094
201,12321,0.5442010164260864,,,
202,12349,,0.967271625995636,,
202,12382,,,0.5240310430526733,1.0706751346588135
202,12382,0.544495165348053,,,
203,12399,,0.9937990307807922,,
203,12443,,,0.5243029594421387,1.034284234046936
203,12443,0.5447731614112854,,,
204,12449,,1.0185284614562988,,
204,12499,,0.9571553468704224,,
204,12504,,,0.5246085524559021,1.01727294921875
204,12504,0.5450662970542908,,,
205,12549,,0.9507241249084473,,
205,12565,,,0.5248944759368896,1.0469763278961182
205,12565,0.5453569889068604,,,
206,12599,,0.9623907804489136,,
206,12626,,,0.5250746011734009,1.128736138343811
206,12626,0.5456427335739136,,,
207,12649,,0.9781588315963745,,
207,12687,,,0.525291919708252,1.0329856872558594
207,12687,0.5459038019180298,,,
208,12699,,0.9928123354911804,,
208,12748,,,0.5255595445632935,1.051205039024353
208,12748,0.5461804270744324,,,
209,12749,,1.0715664625167847,,
209,12799,,0.9636906385421753,,
209,12809,,,0.5258427262306213,1.0229138135910034
209,12809,0.5464591383934021,,,
210,12849,,0.9289408326148987,,
210,12870,,,0.5261615514755249,1.0149661302566528
210,12870,0.5467409491539001,,,
211,12899,,0.9535242319107056,,
211,12931,,,0.5262696146965027,1.2782573699951172
211,12931,0.5470324754714966,,,
212,12949,,1.0193580389022827,,
212,12992,,,0.5263829231262207,1.0565402507781982
212,12992,0.5472385883331299,,,
213,12999,,1.0145344734191895,,
213,13049,,0.9860661625862122,,
213,13053,,,0.5266297459602356,1.0444564819335938
213,13053,0.5475056171417236,,,
214,13099,,0.9828974008560181,,
214,13114,,,0.526920735836029,1.0095692873001099
214,13114,0.5477747321128845,,,
215,13149,,0.9632024168968201,,
215,13175,,,0.5272077322006226,1.034091591835022
215,13175,0.5480539202690125,,,
216,13199,,0.9812788367271423,,
216,13236,,,0.5274062156677246,1.0979318618774414
216,13236,0.5483264327049255,,,
217,13249,,0.9574378132820129,,
217,13297,,,0.5275951623916626,1.0760480165481567
217,13297,0.5485857129096985,,,
218,13299,,1.044938325881958,,
218,13349,,0.9477385878562927,,
218,13358,,,0.5278265476226807,1.0449168682098389
218,13358,0.5488604307174683,,,
219,13399,,0.9643837809562683,,
219,13419,,,0.5280519127845764,1.0570656061172485
219,13419,0.5491321682929993,,,
220,13449,,0.983063817024231,,
220,13480,,,0.5282756090164185,1.0574449300765991
220,13480,0.5494047403335571,,,
221,13499,,0.9438230395317078,,
221,13541,,,0.5284658074378967,1.1275737285614014
221,13541,0.549673855304718,,,
222,13549,,1.0214780569076538,,
222,13599,,0.9897024631500244,,
222,13602,,,0.5286685228347778,1.0442692041397095
222,13602,0.5499179363250732,,,
223,13649,,0.9744499325752258,,
223,13663,,,0.5289485454559326,1.0185145139694214
223,13663,0.5501853823661804,,,
224,13699,,0.945637583732605,,
224,13724,,,0.5292181372642517,1.0308432579040527
224,13724,0.5504375100135803,,,
225,13749,,0.9637858271598816,,
