epoch,lr,step,test_acc,time,train_acc,train_loss,valid_acc,valid_loss
6,0.0010000000474974513,2526,0.0,98.01688385009766,0.4659372866153717,,,
7,,2549,,,,1.1872568130493164,,
7,,2599,,,,1.1250942945480347,,
7,,2649,,,,1.1311944723129272,,
7,,2699,,,,1.1195536851882935,,
7,,2749,,,,1.1332151889801025,,
7,,2799,,,,1.1319069862365723,,
7,,2849,,,,1.131770133972168,,
7,,2887,,,,,0.47430261969566345,1.1127489805221558
7,0.0010000000474974513,2887,0.0,111.39503479003906,0.4727399945259094,,,
8,,2899,,,,1.1924452781677246,,
8,,2949,,,,1.116095781326294,,
8,,2999,,,,1.1801217794418335,,
8,,3049,,,,1.1661254167556763,,
8,,3099,,,,1.1016223430633545,,
8,,3149,,,,1.1072890758514404,,
8,,3199,,,,1.1439763307571411,,
8,,3248,,,,,0.480411559343338,1.1155810356140137
8,0.0010000000474974513,3248,0.0,124.77995300292969,0.47858670353889465,,,
9,,3249,,,,1.1178148984909058,,
9,,3299,,,,1.1039384603500366,,
9,,3349,,,,1.127731204032898,,
9,,3399,,,,1.0943320989608765,,
9,,3449,,,,1.0717499256134033,,
9,,3499,,,,1.14028000831604,,
9,,3549,,,,1.1209608316421509,,
9,,3599,,,,1.0729012489318848,,
9,,3609,,,,,0.4856220483779907,1.0918095111846924
9,0.0010000000474974513,3609,0.0,138.39474487304688,0.4837780296802521,,,
10,,3649,,,,1.0652323961257935,,
10,,3699,,,,1.1191023588180542,,
10,,3749,,,,1.1021307706832886,,
10,,3799,,,,1.138270378112793,,
10,,3849,,,,1.0996793508529663,,
10,,3899,,,,1.057936191558838,,
10,,3949,,,,1.1168159246444702,,
10,,3970,,,,,0.48994991183280945,1.117000699043274
10,0.0010000000474974513,3970,0.0,151.87692260742188,0.48815685510635376,,,
11,,3999,,,,1.1085320711135864,,
11,,4049,,,,1.0932828187942505,,
11,,4099,,,,1.1348923444747925,,
11,,4149,,,,1.0614564418792725,,
11,,4199,,,,1.0696167945861816,,
11,,4249,,,,1.1269068717956543,,
11,,4299,,,,1.1205271482467651,,
11,,4331,,,,,0.49350714683532715,1.0911900997161865
11,0.0010000000474974513,4331,0.0,165.0977783203125,0.49206116795539856,,,
12,,4349,,,,1.129747986793518,,
12,,4399,,,,1.075262427330017,,
12,,4449,,,,1.122826099395752,,
12,,4499,,,,1.0726845264434814,,
12,,4549,,,,1.0678024291992188,,
12,,4599,,,,1.0865747928619385,,
12,,4649,,,,1.0692212581634521,,
12,,4692,,,,,0.49687808752059937,1.0894887447357178
12,0.0010000000474974513,4692,0.0,178.658203125,0.495591402053833,,,
13,,4699,,,,1.0788205862045288,,
13,,4749,,,,1.1192129850387573,,
13,,4799,,,,1.1241276264190674,,
13,,4849,,,,1.093122959136963,,
13,,4899,,,,1.0921379327774048,,
13,,4949,,,,1.091444492340088,,
13,,4999,,,,1.0485936403274536,,
13,,5049,,,,1.0756926536560059,,
13,,5053,,,,,0.49965253472328186,1.1021620035171509
13,0.0010000000474974513,5053,0.0,192.20364379882812,0.49872881174087524,,,
14,,5099,,,,1.0568846464157104,,
14,,5149,,,,1.1041432619094849,,
14,,5199,,,,1.049965262413025,,
14,,5249,,,,1.1199711561203003,,
14,,5299,,,,1.0634955167770386,,
14,,5349,,,,1.0945197343826294,,
14,,5399,,,,1.1418030261993408,,
14,,5414,,,,,0.5022650957107544,1.0657858848571777
14,0.0010000000474974513,5414,0.0,206.11207580566406,0.5016258955001831,,,
15,,5449,,,,1.082067608833313,,
15,,5499,,,,1.0717521905899048,,
15,,5549,,,,1.0765869617462158,,
15,,5599,,,,1.1158981323242188,,
15,,5649,,,,1.1076440811157227,,
15,,5699,,,,1.071385383605957,,
15,,5749,,,,1.1381192207336426,,
15,,5775,,,,,0.5049893856048584,1.0640336275100708
15,0.0010000000474974513,5775,0.0,219.7333221435547,0.5042924284934998,,,
16,,5799,,,,1.075756549835205,,
16,,5849,,,,1.1065270900726318,,
16,,5899,,,,1.1314988136291504,,
16,,5949,,,,1.1138417720794678,,
16,,5999,,,,1.0435996055603027,,
16,,6049,,,,1.0705904960632324,,
16,,6099,,,,1.0670634508132935,,
16,,6136,,,,,0.5072469115257263,1.0754939317703247
16,0.0010000000474974513,6136,0.0,233.1484375,0.5066245794296265,,,
17,,6149,,,,1.1083579063415527,,
17,,6199,,,,1.105124592781067,,
17,,6249,,,,1.0357422828674316,,
17,,6299,,,,1.038644552230835,,
17,,6349,,,,1.0073069334030151,,
17,,6399,,,,1.0713768005371094,,
17,,6449,,,,1.074239730834961,,
17,,6497,,,,,0.5092402696609497,1.0679861307144165
17,0.0010000000474974513,6497,0.0,246.51046752929688,0.5087839365005493,,,
18,,6499,,,,1.0807790756225586,,
18,,6549,,,,1.0980942249298096,,
18,,6599,,,,1.1002683639526367,,
18,,6649,,,,1.0741690397262573,,
18,,6699,,,,1.0822412967681885,,
18,,6749,,,,1.110918402671814,,
18,,6799,,,,1.0872325897216797,,
18,,6849,,,,1.0914058685302734,,
18,,6858,,,,,0.5111915469169617,1.0579266548156738
18,0.0010000000474974513,6858,0.0,260.35235595703125,0.5108660459518433,,,
19,,6899,,,,1.096455454826355,,
19,,6949,,,,1.0970500707626343,,
19,,6999,,,,1.0535413026809692,,
19,,7049,,,,1.1165103912353516,,
19,,7099,,,,1.029971957206726,,
19,,7149,,,,1.0400956869125366,,
19,,7199,,,,1.032884120941162,,
19,,7219,,,,,0.5129818320274353,1.064679741859436
19,0.0010000000474974513,7219,0.0,274.180419921875,0.5127354264259338,,,
20,,7249,,,,1.0816802978515625,,
20,,7299,,,,1.0802850723266602,,
20,,7349,,,,1.0560016632080078,,
20,,7399,,,,1.0504988431930542,,
20,,7449,,,,1.0797804594039917,,
20,,7499,,,,1.0117424726486206,,
20,,7549,,,,1.056951642036438,,
20,,7580,,,,,0.5145895481109619,1.0576890707015991
20,0.0010000000474974513,7580,0.0,287.80389404296875,0.5145320892333984,,,
21,,7599,,,,1.0434212684631348,,
21,,7649,,,,1.1007941961288452,,
21,,7699,,,,1.0309524536132812,,
21,,7749,,,,1.086600661277771,,
21,,7799,,,,1.1292366981506348,,
21,,7849,,,,1.0474114418029785,,
21,,7899,,,,1.0597504377365112,,
21,,7941,,,,,0.515821635723114,1.0972589254379272
21,0.0010000000474974513,7941,0.0,301.8244323730469,0.5162052512168884,,,
22,,7949,,,,1.084083914756775,,
22,,7999,,,,1.0161415338516235,,
22,,8049,,,,1.0296099185943604,,
22,,8099,,,,1.0237910747528076,,
22,,8149,,,,1.0475269556045532,,
22,,8199,,,,0.9912684559822083,,
22,,8249,,,,1.061487078666687,,
22,,8299,,,,1.0450130701065063,,
22,,8302,,,,,0.5167874097824097,1.0737409591674805
22,0.0010000000474974513,8302,0.0,315.29730224609375,0.5177707672119141,,,
23,,8349,,,,1.0535143613815308,,
23,,8399,,,,1.074055552482605,,
23,,8449,,,,1.019749402999878,,
23,,8499,,,,1.0649797916412354,,
23,,8549,,,,1.0339670181274414,,
23,,8599,,,,1.0348901748657227,,
23,,8649,,,,1.0400078296661377,,
23,,8663,,,,,0.5180326104164124,1.042330265045166
23,0.0010000000474974513,8663,0.0,329.0033264160156,0.5192233920097351,,,
24,,8699,,,,1.0580052137374878,,
24,,8749,,,,1.0503365993499756,,
24,,8799,,,,1.0469363927841187,,
24,,8849,,,,1.0173864364624023,,
24,,8899,,,,1.049536943435669,,
24,,8949,,,,1.0793615579605103,,
24,,8999,,,,1.0417182445526123,,
24,,9024,,,,,0.5193532109260559,1.053498387336731
24,0.0010000000474974513,9024,0.0,342.70513916015625,0.520652711391449,,,
25,,9049,,,,1.010494351387024,,
25,,9099,,,,1.0711653232574463,,
25,,9149,,,,1.0098602771759033,,
25,,9199,,,,1.022030234336853,,
25,,9249,,,,1.0077816247940063,,
25,,9299,,,,1.0771416425704956,,
25,,9349,,,,0.990573525428772,,
25,,9385,,,,,0.5206226706504822,1.0461863279342651
25,0.0010000000474974513,9385,0.0,356.4472351074219,0.5220626592636108,,,
26,,9399,,,,1.0441769361495972,,
26,,9449,,,,1.0046778917312622,,
26,,9499,,,,1.031490683555603,,
26,,9549,,,,1.014403223991394,,
26,,9599,,,,1.128626823425293,,
26,,9649,,,,1.040144920349121,,
26,,9699,,,,1.0674694776535034,,
26,,9746,,,,,0.5220751166343689,1.0188485383987427
26,0.0010000000474974513,9746,0.0,370.10455322265625,0.52341228723526,,,
27,,9749,,,,1.0120762586593628,,
27,,9799,,,,1.0857430696487427,,
27,,9849,,,,1.0060145854949951,,
27,,9899,,,,1.0322116613388062,,
27,,9949,,,,1.0463476181030273,,
27,,9999,,,,1.0312503576278687,,
27,,10049,,,,1.0695523023605347,,
27,,10099,,,,1.0258550643920898,,
27,,10107,,,,,0.5235251784324646,1.0307549238204956
27,0.0010000000474974513,10107,0.0,383.76983642578125,0.5246920585632324,,,
28,,10149,,,,1.025708794593811,,
28,,10199,,,,1.0670950412750244,,
28,,10249,,,,1.0705957412719727,,
28,,10299,,,,1.0191670656204224,,
28,,10349,,,,1.0262776613235474,,
28,,10399,,,,1.050886631011963,,
28,,10449,,,,1.0540028810501099,,
28,,10468,,,,,0.5247745513916016,1.0332233905792236
28,0.0010000000474974513,10468,0.0,397.3182373046875,0.5259507298469543,,,
29,,10499,,,,1.0641069412231445,,
29,,10549,,,,1.0965297222137451,,
29,,10599,,,,1.0271073579788208,,
29,,10649,,,,1.0466163158416748,,
29,,10699,,,,1.0282537937164307,,
29,,10749,,,,1.0489165782928467,,
29,,10799,,,,1.032148003578186,,
29,,10829,,,,,0.526086151599884,1.0213813781738281
29,0.0010000000474974513,10829,0.0,411.2926025390625,0.5271909832954407,,,
30,,10849,,,,1.1020280122756958,,
30,,10899,,,,1.014833927154541,,
30,,10949,,,,1.0018428564071655,,
30,,10999,,,,0.9946334958076477,,
30,,11049,,,,1.1041040420532227,,
30,,11099,,,,1.0778652429580688,,
30,,11149,,,,1.0146514177322388,,
30,,11190,,,,,0.527295708656311,1.0226391553878784
30,0.0010000000474974513,11190,0.0,425.03466796875,0.5284071564674377,,,
31,,11199,,,,1.0666786432266235,,
31,,11249,,,,1.040226697921753,,
31,,11299,,,,1.069997787475586,,
31,,11349,,,,0.9726818799972534,,
31,,11399,,,,1.0671864748001099,,
31,,11449,,,,1.0174553394317627,,
31,,11499,,,,1.0213876962661743,,
31,,11549,,,,1.0046520233154297,,
31,,11551,,,,,0.5284971594810486,1.0230025053024292
31,0.0010000000474974513,11551,0.0,439.0830993652344,0.5296266078948975,,,
32,,11599,,,,0.9832833409309387,,
32,,11649,,,,1.0219155550003052,,
32,,11699,,,,1.0661190748214722,,
32,,11749,,,,0.9815412759780884,,
32,,11799,,,,1.0285708904266357,,
32,,11849,,,,1.049088478088379,,
32,,11899,,,,1.0979055166244507,,
32,,11912,,,,,0.5296920537948608,1.0269191265106201
32,0.0010000000474974513,11912,0.0,452.90850830078125,0.530845582485199,,,
33,,11949,,,,1.0565359592437744,,
33,,11999,,,,1.042453408241272,,
33,,12049,,,,1.0246365070343018,,
33,,12099,,,,1.0183740854263306,,
33,,12149,,,,0.9886786937713623,,
33,,12199,,,,0.9617853164672852,,
33,,12249,,,,1.015458583831787,,
33,,12273,,,,,0.5309563875198364,1.0084275007247925
33,0.0010000000474974513,12273,0.0,466.5168151855469,0.5320529937744141,,,
34,,12299,,,,1.0035998821258545,,
34,,12349,,,,1.0418606996536255,,
34,,12399,,,,1.063090205192566,,
34,,12449,,,,1.0019116401672363,,
34,,12499,,,,1.0480233430862427,,
34,,12549,,,,1.0221483707427979,,
34,,12599,,,,1.030252456665039,,
34,,12634,,,,,0.5322293639183044,1.0131769180297852
34,0.0010000000474974513,12634,0.0,480.39990234375,0.5332787036895752,,,
35,,12649,,,,1.0262281894683838,,
35,,12699,,,,1.0446738004684448,,
35,,12749,,,,0.979669451713562,,
35,,12799,,,,0.9731751680374146,,
35,,12849,,,,1.0081733465194702,,
35,,12899,,,,0.9428706765174866,,
35,,12949,,,,0.9946632385253906,,
35,,12995,,,,,0.5332928895950317,1.0306999683380127
35,0.0010000000474974513,12995,0.0,494.20416259765625,0.534512996673584,,,
36,,12999,,,,1.0235875844955444,,
36,,13049,,,,0.964850127696991,,
36,,13099,,,,1.030509114265442,,
36,,13149,,,,1.0472694635391235,,
36,,13199,,,,1.020319938659668,,
36,,13249,,,,1.0546091794967651,,
36,,13299,,,,0.9800428152084351,,
36,,13349,,,,1.0340598821640015,,
36,,13356,,,,,0.5342963933944702,1.023531198501587
36,0.0010000000474974513,13356,0.0,508.0208740234375,0.5357840657234192,,,
37,,13399,,,,0.9882910847663879,,
37,,13449,,,,0.9977983236312866,,
37,,13499,,,,1.0620805025100708,,
37,,13549,,,,0.9532915949821472,,
37,,13599,,,,1.010634422302246,,
37,,13649,,,,1.0344041585922241,,
37,,13699,,,,1.0517317056655884,,
37,,13717,,,,,0.5354562997817993,0.9926201105117798
37,0.0010000000474974513,13717,0.0,521.9029541015625,0.5369707942008972,,,
38,,13749,,,,1.0202442407608032,,
38,,13799,,,,1.0016201734542847,,
38,,13849,,,,1.0642026662826538,,
38,,13899,,,,1.003873586654663,,
38,,13949,,,,1.0456688404083252,,
38,,13999,,,,1.0203993320465088,,
38,,14049,,,,0.96699059009552,,
38,,14078,,,,,0.5366960167884827,0.998339831829071
38,0.0010000000474974513,14078,0.0,535.7564697265625,0.5381972193717957,,,
39,,14099,,,,1.1037063598632812,,
39,,14149,,,,1.013942837715149,,
39,,14199,,,,1.0135293006896973,,
39,,14249,,,,1.0559180974960327,,
39,,14299,,,,0.9842907190322876,,
39,,14349,,,,0.9509243965148926,,
39,,14399,,,,1.0029292106628418,,
39,,14439,,,,,0.5377815961837769,1.0106263160705566
39,0.0010000000474974513,14439,0.0,549.3468017578125,0.5393882393836975,,,
40,,14449,,,,1.0031304359436035,,
40,,14499,,,,1.048353672027588,,
40,,14549,,,,0.9707387685775757,,
40,,14599,,,,1.02980375289917,,
40,,14649,,,,1.0063412189483643,,
40,,14699,,,,1.0023949146270752,,
40,,14749,,,,1.0224988460540771,,
40,,14799,,,,1.0520626306533813,,
40,,14800,,,,,0.5387488603591919,1.0250389575958252
40,0.0010000000474974513,14800,0.0,563.1986694335938,0.5406017899513245,,,
41,,14849,,,,1.0147883892059326,,
41,,14899,,,,1.07892906665802,,
41,,14949,,,,0.9643365144729614,,
41,,14999,,,,0.9897592067718506,,
41,,15049,,,,0.959913432598114,,
41,,15099,,,,1.0784863233566284,,
41,,15149,,,,1.0221890211105347,,
41,,15161,,,,,0.539696216583252,1.0092562437057495
41,0.0010000000474974513,15161,0.0,577.0811767578125,0.5417874455451965,,,
42,,15199,,,,1.0128909349441528,,
42,,15249,,,,0.9903281927108765,,
42,,15299,,,,0.9518499374389648,,
42,,15349,,,,1.0689759254455566,,
42,,15399,,,,0.9583944082260132,,
42,,15449,,,,1.0530200004577637,,
42,,15499,,,,0.9700939059257507,,
42,,15522,,,,,0.540678083896637,1.008722186088562
42,0.0010000000474974513,15522,0.0,591.6782836914062,0.5429667830467224,,,
43,,15549,,,,1.0173357725143433,,
43,,15599,,,,0.9895583987236023,,
43,,15649,,,,1.0050485134124756,,
43,,15699,,,,1.0536431074142456,,
43,,15749,,,,1.0697121620178223,,
43,,15799,,,,0.9690182209014893,,
43,,15849,,,,0.9406312108039856,,
43,,15883,,,,,0.5417360067367554,0.9955553412437439
43,0.0010000000474974513,15883,0.0,605.5842895507812,0.54410320520401,,,
44,,15899,,,,0.9896688461303711,,
44,,15949,,,,1.0442501306533813,,
44,,15999,,,,0.9587715864181519,,
44,,16049,,,,0.9617255926132202,,
44,,16099,,,,1.0209295749664307,,
44,,16149,,,,0.9891666173934937,,
44,,16199,,,,0.944762647151947,,
44,,16244,,,,,0.5428572297096252,0.9886735081672668
44,0.0010000000474974513,16244,0.0,619.2215576171875,0.5452593564987183,,,
45,,16249,,,,1.0424643754959106,,
45,,16299,,,,0.9680930972099304,,
45,,16349,,,,0.9557616710662842,,
45,,16399,,,,1.0004886388778687,,
45,,16449,,,,0.9989949464797974,,
45,,16499,,,,0.9992961287498474,,
45,,16549,,,,1.0085002183914185,,
45,,16599,,,,0.9798828363418579,,
45,,16605,,,,,0.5438382029533386,0.999070942401886
45,0.0010000000474974513,16605,0.0,633.7303466796875,0.546381950378418,,,
46,,16649,,,,1.00607430934906,,
46,,16699,,,,1.0016921758651733,,
46,,16749,,,,0.9728748798370361,,
46,,16799,,,,0.9340410232543945,,
46,,16849,,,,1.0414860248565674,,
46,,16899,,,,1.0475711822509766,,
46,,16949,,,,1.0090463161468506,,
46,,16966,,,,,0.5447542071342468,1.0119277238845825
46,0.0010000000474974513,16966,0.0,648.0552978515625,0.5474755764007568,,,
47,,16999,,,,1.0970327854156494,,
47,,17049,,,,0.993192732334137,,
47,,17099,,,,0.9269065260887146,,
47,,17149,,,,0.9778826236724854,,
47,,17199,,,,0.9405902624130249,,
47,,17249,,,,0.984765887260437,,
47,,17299,,,,0.9542059302330017,,
47,,17327,,,,,0.5457441806793213,0.9931502938270569
47,0.0010000000474974513,17327,0.0,661.8514404296875,0.5485923886299133,,,
48,,17349,,,,0.9956287741661072,,
48,,17399,,,,0.9597388505935669,,
48,,17449,,,,0.9944481253623962,,
48,,17499,,,,1.0030543804168701,,
48,,17549,,,,1.0073826313018799,,
48,,17599,,,,0.9481439590454102,,
48,,17649,,,,0.9690508842468262,,
48,,17688,,,,,0.5466912388801575,1.0013353824615479
48,0.0010000000474974513,17688,0.0,675.74072265625,0.5496658086776733,,,
49,,17699,,,,1.011512041091919,,
49,,17749,,,,1.0145705938339233,,
49,,17799,,,,1.0378938913345337,,
49,,17849,,,,1.0166597366333008,,
49,,17899,,,,0.98317950963974,,
49,,17949,,,,0.9710358381271362,,
49,,17999,,,,0.9939435720443726,,
49,,18049,,,,1.0959337949752808,,
49,,18049,,,,,0.5477244257926941,0.9670979976654053
49,0.0010000000474974513,18049,0.0,689.82080078125,0.5506892800331116,,,
50,,18099,,,,0.9750818014144897,,
50,,18149,,,,0.9923451542854309,,
50,,18199,,,,0.9602230191230774,,
50,,18249,,,,0.9920641183853149,,
50,,18299,,,,0.9817708730697632,,
50,,18349,,,,1.027105450630188,,
50,,18399,,,,0.9549484848976135,,
50,,18410,,,,,0.5488287210464478,0.9746783971786499
50,0.0010000000474974513,18410,0.0,704.2117309570312,0.5517227053642273,,,
51,,18449,,,,0.9565038084983826,,
51,,18499,,,,0.9238687753677368,,
51,,18549,,,,1.0074217319488525,,
51,,18599,,,,1.0422282218933105,,
51,,18649,,,,1.0339741706848145,,
51,,18699,,,,0.9391637444496155,,
51,,18749,,,,0.9952074289321899,,
51,,18771,,,,,0.5497356057167053,0.9947035908699036
51,0.0010000000474974513,18771,0.0,718.3380126953125,0.5527561902999878,,,
52,,18799,,,,0.9778937697410583,,
52,,18849,,,,1.015500783920288,,
52,,18899,,,,0.9543395638465881,,
52,,18949,,,,0.9172106981277466,,
52,,18999,,,,0.9798020720481873,,
52,,19049,,,,1.0081838369369507,,
52,,19099,,,,0.9963132739067078,,
52,,19132,,,,,0.5506654977798462,0.969403862953186
52,0.0010000000474974513,19132,0.0,732.440673828125,0.55376797914505,,,
53,,19149,,,,1.061851978302002,,
53,,19199,,,,0.96278315782547,,
53,,19249,,,,0.9795103669166565,,
53,,19299,,,,1.026586890220642,,
53,,19349,,,,0.9398820400238037,,
53,,19399,,,,0.9784452319145203,,
53,,19449,,,,0.9486000537872314,,
53,,19493,,,,,0.5516854524612427,0.9737837314605713
53,0.0010000000474974513,19493,0.0,747.0125732421875,0.5547701716423035,,,
54,,19499,,,,0.9783769249916077,,
54,,19549,,,,1.0338897705078125,,
54,,19599,,,,1.0147918462753296,,
54,,19649,,,,0.9788892865180969,,
54,,19699,,,,0.916073739528656,,
54,,19749,,,,0.9277361631393433,,
54,,19799,,,,1.0034781694412231,,
54,,19849,,,,0.9689266085624695,,
54,,19854,,,,,0.5524915456771851,1.0249329805374146
54,0.0010000000474974513,19854,0.0,761.4127197265625,0.5557077527046204,,,
55,,19899,,,,0.9469175338745117,,
55,,19949,,,,0.9624481201171875,,
55,,19999,,,,0.9841462969779968,,
55,,20049,,,,0.946636438369751,,
55,,20099,,,,0.9697673916816711,,
55,,20149,,,,0.9814454913139343,,
55,,20199,,,,0.9886874556541443,,
55,,20215,,,,,0.5531548261642456,1.0129344463348389
55,0.0010000000474974513,20215,0.0,775.38134765625,0.5566425323486328,,,
56,,20249,,,,0.988909125328064,,
56,,20299,,,,0.9821781516075134,,
56,,20349,,,,0.9474543929100037,,
56,,20399,,,,0.956538736820221,,
56,,20449,,,,1.0382882356643677,,
56,,20499,,,,0.9890556335449219,,
56,,20549,,,,0.9344194531440735,,
56,,20576,,,,,0.5538800358772278,0.9833030700683594
56,0.0010000000474974513,20576,0.0,789.038818359375,0.5575921535491943,,,
57,,20599,,,,0.9392710328102112,,
57,,20649,,,,0.9221773147583008,,
57,,20699,,,,0.9594405293464661,,
57,,20749,,,,0.9515178799629211,,
57,,20799,,,,0.9639526605606079,,
57,,20849,,,,0.9929823875427246,,
57,,20899,,,,0.9227364659309387,,
57,,20937,,,,,0.5546797513961792,0.9672616124153137
57,0.0010000000474974513,20937,0.0,803.0877685546875,0.5585355162620544,,,
58,,20949,,,,0.9955148696899414,,
58,,20999,,,,0.9743759036064148,,
58,,21049,,,,0.9946552515029907,,
58,,21099,,,,0.9404568672180176,,
58,,21149,,,,0.9405289888381958,,
58,,21199,,,,0.9670935273170471,,
58,,21249,,,,0.9621039628982544,,
58,,21298,,,,,0.5554995536804199,0.9685683250427246
58,0.0010000000474974513,21298,0.0,817.3333129882812,0.559447705745697,,,
59,,21299,,,,0.9895814657211304,,
59,,21349,,,,0.9568630456924438,,
59,,21399,,,,0.9945100545883179,,
59,,21449,,,,1.010443091392517,,
59,,21499,,,,0.9736500382423401,,
59,,21549,,,,1.0281354188919067,,
59,,21599,,,,0.9932586550712585,,
59,,21649,,,,0.954759418964386,,
59,,21659,,,,,0.5562828183174133,0.9692640900611877
59,0.0010000000474974513,21659,0.0,831.229736328125,0.5603548288345337,,,
60,,21699,,,,0.9856326580047607,,
60,,21749,,,,0.9638283848762512,,
60,,21799,,,,0.9500975608825684,,
60,,21849,,,,0.8890464305877686,,
60,,21899,,,,0.9245262145996094,,
60,,21949,,,,0.96217942237854,,
60,,21999,,,,0.997442901134491,,
60,,22020,,,,,0.557105302810669,0.9638484716415405
60,0.0010000000474974513,22020,0.0,845.1141357421875,0.5612476468086243,,,
61,,22049,,,,0.9862709641456604,,
61,,22099,,,,0.8812112808227539,,
61,,22149,,,,0.9898746609687805,,
61,,22199,,,,0.9432508945465088,,
61,,22249,,,,0.9798398017883301,,
61,,22299,,,,0.9388760328292847,,
61,,22349,,,,0.9524226784706116,,
61,,22381,,,,,0.5580319762229919,0.9471652507781982
61,0.0010000000474974513,22381,0.0,858.775390625,0.5621105432510376,,,
62,,22399,,,,0.9632695317268372,,
62,,22449,,,,0.9550431966781616,,
62,,22499,,,,0.9552786350250244,,
62,,22549,,,,0.9425066709518433,,
62,,22599,,,,0.9419026374816895,,
62,,22649,,,,0.9568553566932678,,
62,,22699,,,,0.9718319177627563,,
62,,22742,,,,,0.5587316155433655,0.9897168278694153
62,0.0010000000474974513,22742,0.0,872.69384765625,0.5629387497901917,,,
63,,22749,,,,0.9392114877700806,,
63,,22799,,,,0.9606235027313232,,
63,,22849,,,,0.952289342880249,,
63,,22899,,,,0.990945041179657,,
63,,22949,,,,0.9893548488616943,,
63,,22999,,,,0.9344491958618164,,
63,,23049,,,,0.9568443894386292,,
63,,23099,,,,0.9256848096847534,,
63,,23103,,,,,0.5593687891960144,0.9531770348548889
63,0.0010000000474974513,23103,0.0,886.5286865234375,0.5637730956077576,,,
64,,23149,,,,0.907874345779419,,
64,,23199,,,,0.9757455587387085,,
64,,23249,,,,0.9237943291664124,,
64,,23299,,,,0.9873852133750916,,
64,,23349,,,,0.9288778305053711,,
64,,23399,,,,0.9238609075546265,,
64,,23449,,,,0.9678690433502197,,
64,,23464,,,,,0.5602384209632874,0.9513659477233887
64,0.0010000000474974513,23464,0.0,900.7451171875,0.5646077990531921,,,
65,,23499,,,,0.9301055073738098,,
65,,23549,,,,0.9992671012878418,,
65,,23599,,,,0.9053800106048584,,
65,,23649,,,,0.9391483664512634,,
65,,23699,,,,0.951507031917572,,
65,,23749,,,,0.9714432954788208,,
65,,23799,,,,0.949407696723938,,
65,,23825,,,,,0.560897171497345,1.0233410596847534
65,0.0010000000474974513,23825,0.0,914.9452514648438,0.5654255151748657,,,
66,,23849,,,,0.9467785954475403,,
66,,23899,,,,0.911026120185852,,
66,,23949,,,,0.9484962821006775,,
66,,23999,,,,0.9008636474609375,,
66,,24049,,,,0.920543909072876,,
66,,24099,,,,0.9392830729484558,,
66,,24149,,,,0.915405809879303,,
