epoch,lr,step,time,train_acc_epoch,train_acc_step,train_loss,valid_acc_epoch,valid_acc_step,valid_loss
0,,49,,,0.078125,2.565331220626831,,,
0,,99,,,0.07861328125,2.565171957015991,,,
0,,149,,,0.074462890625,2.5650393962860107,,,
0,,199,,,0.073974609375,2.5649330615997314,,,
,,0,,,,,,0.071044921875,
,,1,,,,,,0.079833984375,
,,2,,,,,,0.07275390625,
,,3,,,,,,0.0791015625,
,,4,,,,,,0.081298828125,
,,5,,,,,,0.081298828125,
,,6,,,,,,0.072509765625,
,,7,,,,,,0.075439453125,
,,8,,,,,,0.078857421875,
,,9,,,,,,0.08740234375,
,,10,,,,,,0.0693359375,
,,11,,,,,,0.07958984375,
,,12,,,,,,0.079833984375,
,,13,,,,,,0.072998046875,
,,14,,,,,,0.076416015625,
,,15,,,,,,0.06982421875,
,,16,,,,,,0.076416015625,
,,17,,,,,,0.0732421875,
,,18,,,,,,0.07080078125,
,,19,,,,,,0.08447265625,
,,20,,,,,,0.07568359375,
,,21,,,,,,0.079833984375,
,,22,,,,,,0.0926879495382309,
0,,200,,,,,0.07653733342885971,,2.5649611949920654
0,0.0010000000474974513,200,38.67961120605469,0.07848040759563446,,,,,
1,,249,,,0.0791015625,2.5649924278259277,,,
1,,299,,,0.074951171875,2.5650105476379395,,,
1,,349,,,0.079345703125,2.5649452209472656,,,
1,,399,,,0.08056640625,2.5650558471679688,,,
,,23,,,,,,0.075439453125,
,,24,,,,,,0.080322265625,
,,25,,,,,,0.079833984375,
,,26,,,,,,0.0751953125,
,,27,,,,,,0.0791015625,
,,28,,,,,,0.0830078125,
,,29,,,,,,0.08544921875,
,,30,,,,,,0.073974609375,
,,31,,,,,,0.075439453125,
,,32,,,,,,0.078125,
,,33,,,,,,0.07373046875,
,,34,,,,,,0.07275390625,
,,35,,,,,,0.0751953125,
,,36,,,,,,0.086669921875,
,,37,,,,,,0.078857421875,
,,38,,,,,,0.078857421875,
,,39,,,,,,0.0810546875,
,,40,,,,,,0.07763671875,
,,41,,,,,,0.07958984375,
,,42,,,,,,0.078857421875,
,,43,,,,,,0.08203125,
,,44,,,,,,0.07568359375,
,,45,,,,,,0.06900102645158768,
1,,401,,,,,0.07731958478689194,,2.564960241317749
1,0.0010000000474974513,401,71.92437744140625,0.07672315835952759,,,,,
2,,449,,,0.083984375,2.564917802810669,,,
2,,499,,,0.07470703125,2.5652406215667725,,,
2,,549,,,0.080810546875,2.564926862716675,,,
2,,599,,,0.07958984375,2.5649054050445557,,,
,,46,,,,,,0.0830078125,
,,47,,,,,,0.0712890625,
,,48,,,,,,0.072021484375,
,,49,,,,,,0.07373046875,
,,50,,,,,,0.08447265625,
,,51,,,,,,0.081298828125,
,,52,,,,,,0.0751953125,
,,53,,,,,,0.072265625,
,,54,,,,,,0.079833984375,
,,55,,,,,,0.0673828125,
,,56,,,,,,0.08056640625,
,,57,,,,,,0.08984375,
,,58,,,,,,0.07275390625,
,,59,,,,,,0.078857421875,
,,60,,,,,,0.080810546875,
,,61,,,,,,0.07763671875,
,,62,,,,,,0.07373046875,
,,63,,,,,,0.0732421875,
,,64,,,,,,0.0810546875,
,,65,,,,,,0.075439453125,
,,66,,,,,,0.071533203125,
,,67,,,,,,0.073974609375,
,,68,,,,,,0.07415036112070084,
2,,602,,,,,0.0772152841091156,,2.564955234527588
2,0.0010000000474974513,602,105.95040893554688,0.07689424604177475,,,,,
3,,649,,,0.0712890625,2.564969778060913,,,
3,,699,,,0.07861328125,2.5650877952575684,,,
3,,749,,,0.067138671875,2.5650219917297363,,,
3,,799,,,0.078369140625,2.564924478530884,,,
,,69,,,,,,0.078369140625,
,,70,,,,,,0.078369140625,
,,71,,,,,,0.079833984375,
,,72,,,,,,0.063232421875,
,,73,,,,,,0.07373046875,
,,74,,,,,,0.077392578125,
,,75,,,,,,0.072998046875,
,,76,,,,,,0.078125,
