epoch,lr,step,test_acc,time,train_acc,train_loss,valid_acc,valid_loss
29,,5249,,,,2.564847230911255,,
29,,5299,,,,2.564981460571289,,
29,,5349,,,,2.564866065979004,,
29,,5399,,,,2.5650930404663086,,
29,,5429,,,,,0.07694079726934433,2.5649476051330566
29,0.0010000000474974513,5429,0.0,396.055419921875,0.07684854418039322,,,
30,,5449,,,,2.5648834705352783,,
30,,5499,,,,2.565047264099121,,
30,,5549,,,,2.5649352073669434,,
30,,5599,,,,2.5650181770324707,,
30,,5610,,,,,0.07694868743419647,2.564953565597534
30,0.0010000000474974513,5610,0.0,409.014404296875,0.07685398310422897,,,
31,,5649,,,,2.5649492740631104,,
31,,5699,,,,2.564929485321045,,
31,,5749,,,,2.5649540424346924,,
31,,5791,,,,,0.07696705311536789,2.564958333969116
31,0.0010000000474974513,5791,0.0,422.1375732421875,0.07684173434972763,,,
32,,5799,,,,2.564761161804199,,
32,,5849,,,,2.5650055408477783,,
32,,5899,,,,2.565110206604004,,
32,,5949,,,,2.564896583557129,,
32,,5972,,,,,0.07696858048439026,2.564972400665283
32,0.0010000000474974513,5972,0.0,435.3907470703125,0.07684314996004105,,,
33,,5999,,,,2.564960479736328,,
33,,6049,,,,2.5650253295898438,,
33,,6099,,,,2.565065383911133,,
33,,6149,,,,2.565035343170166,,
33,,6153,,,,,0.07696797698736191,2.5649545192718506
33,0.0010000000474974513,6153,0.0,448.4472961425781,0.0768430233001709,,,
34,,6199,,,,2.564927101135254,,
34,,6249,,,,2.564952850341797,,
34,,6299,,,,2.5650148391723633,,
34,,6334,,,,,0.076976478099823,2.5649664402008057
34,0.0010000000474974513,6334,0.0,461.4465637207031,0.07685193419456482,,,
35,,6349,,,,2.564803123474121,,
35,,6399,,,,2.564964771270752,,
35,,6449,,,,2.565162420272827,,
35,,6499,,,,2.5648927688598633,,
35,,6515,,,,,0.07697641104459763,2.5649709701538086
35,0.0010000000474974513,6515,0.0,474.8453063964844,0.0768558457493782,,,
36,,6549,,,,2.56510591506958,,
36,,6599,,,,2.5648815631866455,,
36,,6649,,,,2.56496524810791,,
36,,6696,,,,,0.0769578292965889,2.564955472946167
36,0.0010000000474974513,6696,0.0,487.8125915527344,0.07685201615095139,,,
37,,6699,,,,2.5649445056915283,,
37,,6749,,,,2.565075635910034,,
37,,6799,,,,2.5650088787078857,,
37,,6849,,,,2.565045118331909,,
37,,6877,,,,,0.07695049792528152,2.5649592876434326
37,0.0010000000474974513,6877,0.0,500.7720947265625,0.07685094326734543,,,
38,,6899,,,,2.564973831176758,,
38,,6949,,,,2.5648961067199707,,
38,,6999,,,,2.5650529861450195,,
38,,7049,,,,2.5649521350860596,,
38,,7058,,,,,0.07696361094713211,2.564959764480591
38,0.0010000000474974513,7058,0.0,514.0592651367188,0.07685782760381699,,,
39,,7099,,,,2.5649380683898926,,
39,,7149,,,,2.564812421798706,,
39,,7199,,,,2.5648927688598633,,
39,,7239,,,,,0.07695247232913971,2.56496262550354
39,0.0010000000474974513,7239,0.0,527.3809814453125,0.07686430215835571,,,
40,,7249,,,,2.5650293827056885,,
40,,7299,,,,2.564741849899292,,
40,,7349,,,,2.565066337585449,,
40,,7399,,,,2.5648863315582275,,
40,,7420,,,,,0.07697325944900513,2.5649478435516357
40,0.0010000000474974513,7420,0.0,540.6470947265625,0.07686414569616318,,,
41,,7449,,,,2.5650272369384766,,
41,,7499,,,,2.565079689025879,,
41,,7549,,,,2.5648610591888428,,
41,,7599,,,,2.56498122215271,,
41,,7601,,,,,0.07698021084070206,2.564958333969116
41,0.0010000000474974513,7601,0.0,553.960205078125,0.07686622440814972,,,
42,,7649,,,,2.5649497509002686,,
42,,7699,,,,2.5649681091308594,,
42,,7749,,,,2.5650510787963867,,
42,,7782,,,,,0.07697033137083054,2.5649571418762207
42,0.0010000000474974513,7782,0.0,567.1919555664062,0.07686273753643036,,,
43,,7799,,,,2.5648982524871826,,
43,,7849,,,,2.5649325847625732,,
43,,7899,,,,2.564985752105713,,
43,,7949,,,,2.5648324489593506,,
43,,7963,,,,,0.07696621865034103,2.5649688243865967
43,0.0010000000474974513,7963,0.0,580.3455810546875,0.07686623185873032,,,
44,,7999,,,,2.5647974014282227,,
44,,8049,,,,2.564873695373535,,
44,,8099,,,,2.5646231174468994,,
44,,8144,,,,,0.07698279619216919,2.564960479736328
44,0.0010000000474974513,8144,0.0,593.641845703125,0.07686854898929596,,,
45,,8149,,,,2.565049648284912,,
45,,8199,,,,2.564929723739624,,
45,,8249,,,,2.5650081634521484,,
45,,8299,,,,2.5651044845581055,,
45,,8325,,,,,0.07698797434568405,2.5649502277374268
45,0.0010000000474974513,8325,0.0,607.13671875,0.07686205208301544,,,
46,,8349,,,,2.56492280960083,,
46,,8399,,,,2.5648467540740967,,
46,,8449,,,,2.5649805068969727,,
46,,8499,,,,2.5650088787078857,,
46,,8506,,,,,0.07698661088943481,2.564953565597534
46,0.0010000000474974513,8506,0.0,620.255615234375,0.0768626406788826,,,
47,,8549,,,,2.5647623538970947,,
47,,8599,,,,2.5650148391723633,,
47,,8649,,,,2.5649893283843994,,
47,,8687,,,,,0.07699507474899292,2.564948081970215
47,0.0010000000474974513,8687,0.0,633.293701171875,0.07686246186494827,,,
48,,8699,,,,2.5649936199188232,,
48,,8749,,,,2.564985752105713,,
48,,8799,,,,2.5649917125701904,,
48,,8849,,,,2.564986228942871,,
48,,8868,,,,,0.07700018584728241,2.564976453781128
48,0.0010000000474974513,8868,0.0,646.6054077148438,0.07686677575111389,,,
49,,8899,,,,2.565112352371216,,
49,,8949,,,,2.564903497695923,,
49,,8999,,,,2.5647993087768555,,
49,,9049,,,,2.5648298263549805,,
49,,9049,,,,,0.07700038701295853,2.564950942993164
49,0.0010000000474974513,9049,0.0,659.8932495117188,0.07686878740787506,,,
50,,9099,,,,2.5649163722991943,,
50,,9149,,,,2.5650038719177246,,
50,,9199,,,,2.5649752616882324,,
50,,9230,,,,,0.07700984925031662,2.5649588108062744
50,0.0010000000474974513,9230,0.0,673.1593627929688,0.07686451822519302,,,
51,,9249,,,,2.565140724182129,,
51,,9299,,,,2.5648510456085205,,
51,,9349,,,,2.5648746490478516,,
51,,9399,,,,2.564751625061035,,
51,,9411,,,,,0.07700280100107193,2.564958333969116
51,0.0010000000474974513,9411,0.0,686.4164428710938,0.07687047868967056,,,
52,,9449,,,,2.5649962425231934,,
52,,9499,,,,2.56483793258667,,
52,,9549,,,,2.564955472946167,,
52,,9592,,,,,0.07699078321456909,2.564955472946167
52,0.0010000000474974513,9592,0.0,699.48828125,0.07687143981456757,,,
53,,9599,,,,2.564937114715576,,
53,,9649,,,,2.564803123474121,,
53,,9699,,,,2.5650415420532227,,
53,,9749,,,,2.564861297607422,,
53,,9773,,,,,0.07698558270931244,2.5649571418762207
53,0.0010000000474974513,9773,0.0,712.59423828125,0.07686416059732437,,,
54,,9799,,,,2.564911365509033,,
54,,9849,,,,2.5650341510772705,,
54,,9899,,,,2.564974546432495,,
54,,9949,,,,2.5649220943450928,,
54,,9954,,,,,0.07699272781610489,2.5649499893188477
54,0.0010000000474974513,9954,0.0,725.5978393554688,0.07686250656843185,,,
55,,9999,,,,2.5649538040161133,,
55,,10049,,,,2.5649311542510986,,
55,,10099,,,,2.5650906562805176,,
55,,10135,,,,,0.07700075209140778,2.5649497509002686
55,0.0010000000474974513,10135,0.0,738.8685913085938,0.07686393707990646,,,
56,,10149,,,,2.5648577213287354,,
56,,10199,,,,2.5649704933166504,,
56,,10249,,,,2.564877510070801,,
56,,10299,,,,2.565045118331909,,
56,,10316,,,,,0.07700396329164505,2.5649421215057373
56,0.0010000000474974513,10316,0.0,752.2322387695312,0.07685970515012741,,,
57,,10349,,,,2.564937114715576,,
57,,10399,,,,2.5649383068084717,,
57,,10449,,,,2.564770460128784,,
57,,10497,,,,,0.07700883597135544,2.5649540424346924
57,0.0010000000474974513,10497,0.0,765.2249755859375,0.07686163485050201,,,
58,,10499,,,,2.565070867538452,,
58,,10549,,,,2.5650975704193115,,
58,,10599,,,,2.5650415420532227,,
58,,10649,,,,2.564974308013916,,
58,,10678,,,,,0.07701978087425232,2.5649592876434326
58,0.0010000000474974513,10678,0.0,778.5858764648438,0.0768573209643364,,,
59,,10699,,,,2.5648229122161865,,
59,,10749,,,,2.5649261474609375,,
59,,10799,,,,2.565014362335205,,
59,,10849,,,,2.5650408267974854,,
59,,10859,,,,,0.07702095806598663,2.5649712085723877
59,0.0010000000474974513,10859,0.0,791.709228515625,0.0768578052520752,,,
60,,10899,,,,2.564990520477295,,
60,,10949,,,,2.564883232116699,,
60,,10999,,,,2.565075397491455,,
60,,11040,,,,,0.07701023668050766,2.5649755001068115
60,0.0010000000474974513,11040,0.0,805.0072631835938,0.07686135172843933,,,
61,,11049,,,,2.565150737762451,,
61,,11099,,,,2.5649924278259277,,
61,,11149,,,,2.5649094581604004,,
61,,11199,,,,2.564875602722168,,
61,,11221,,,,,0.07700538635253906,2.564958333969116
61,0.0010000000474974513,11221,0.0,818.384033203125,0.07685966044664383,,,
62,,11249,,,,2.565072774887085,,
62,,11299,,,,2.564974069595337,,
62,,11349,,,,2.5650277137756348,,
62,,11399,,,,2.565011501312256,,
62,,11402,,,,,0.0770006999373436,2.5649611949920654
62,0.0010000000474974513,11402,0.0,831.4256591796875,0.07685944437980652,,,
63,,11449,,,,2.564882516860962,,
63,,11499,,,,2.564821243286133,,
63,,11549,,,,2.564887046813965,,
63,,11583,,,,,0.07700134068727493,2.5649516582489014
63,0.0010000000474974513,11583,0.0,844.8724975585938,0.07685733586549759,,,
64,,11599,,,,2.564981698989868,,
64,,11649,,,,2.565030813217163,,
64,,11699,,,,2.564925193786621,,
64,,11749,,,,2.5649330615997314,,
64,,11764,,,,,0.07699904590845108,2.5649611949920654
64,0.0010000000474974513,11764,0.0,857.9279174804688,0.07685927301645279,,,
65,,11799,,,,2.5649731159210205,,
65,,11849,,,,2.5650274753570557,,
65,,11899,,,,2.5650432109832764,,
65,,11945,,,,,0.07699287682771683,2.5649521350860596
65,0.0010000000474974513,11945,0.0,871.33740234375,0.07686422765254974,,,
66,,11949,,,,2.5648250579833984,,
66,,11999,,,,2.5650665760040283,,
66,,12049,,,,2.5648539066314697,,
66,,12099,,,,2.5650181770324707,,
66,,12126,,,,,0.07699041813611984,2.5649588108062744
66,0.0010000000474974513,12126,0.0,884.6539306640625,0.0768624022603035,,,
67,,12149,,,,2.5649890899658203,,
67,,12199,,,,2.5650134086608887,,
67,,12249,,,,2.564990520477295,,
67,,12299,,,,2.5649640560150146,,
67,,12307,,,,,0.07698484510183334,2.5649688243865967
67,0.0010000000474974513,12307,0.0,897.9713134765625,0.07686706632375717,,,
68,,12349,,,,2.5648562908172607,,
68,,12399,,,,2.5649964809417725,,
68,,12449,,,,2.565075397491455,,
68,,12488,,,,,0.07696805894374847,2.5649659633636475
68,0.0010000000474974513,12488,0.0,911.2286987304688,0.07687050104141235,,,
69,,12499,,,,2.5649755001068115,,
69,,12549,,,,2.564955949783325,,
69,,12599,,,,2.5650765895843506,,
69,,12649,,,,2.5647165775299072,,
69,,12669,,,,,0.07696536183357239,2.5649633407592773
69,0.0010000000474974513,12669,0.0,924.576416015625,0.07687392085790634,,,
70,,12699,,,,2.5648748874664307,,
70,,12749,,,,2.56490421295166,,
70,,12799,,,,2.5648720264434814,,
70,,12849,,,,2.5649514198303223,,
70,,12850,,,,,0.0769660547375679,2.5649573802948
70,0.0010000000474974513,12850,0.0,937.7506713867188,0.07687193900346756,,,
71,,12899,,,,2.5650458335876465,,
71,,12949,,,,2.564988374710083,,
71,,12999,,,,2.564992904663086,,
71,,13031,,,,,0.07697014510631561,2.5649547576904297
71,0.0010000000474974513,13031,0.0,951.1430053710938,0.07687228918075562,,,
72,,13049,,,,2.5649664402008057,,
72,,13099,,,,2.565023422241211,,
72,,13149,,,,2.5649867057800293,,
72,,13199,,,,2.564903974533081,,
72,,13212,,,,,0.07696966826915741,2.5649666786193848
72,0.0010000000474974513,13212,0.0,964.3231201171875,0.07687513530254364,,,
73,,13249,,,,2.5648460388183594,,
73,,13299,,,,2.565058469772339,,
73,,13349,,,,2.5651118755340576,,
73,,13393,,,,,0.07697553187608719,2.5649516582489014
73,0.0010000000474974513,13393,0.0,977.8553466796875,0.07687792181968689,,,
74,,13399,,,,2.564936637878418,,
74,,13449,,,,2.5649216175079346,,
74,,13499,,,,2.5649607181549072,,
74,,13549,,,,2.564917802810669,,
74,,13574,,,,,0.07697443664073944,2.5649497509002686
74,0.0010000000474974513,13574,0.0,991.0126953125,0.07688228040933609,,,
75,,13599,,,,2.5649454593658447,,
75,,13649,,,,2.5649209022521973,,
75,,13699,,,,2.5648791790008545,,
75,,13749,,,,2.564838409423828,,
75,,13755,,,,,0.07697071880102158,2.564958333969116
75,0.0010000000474974513,13755,0.0,1004.3600463867188,0.0768805667757988,,,
76,,13799,,,,2.5648953914642334,,
76,,13849,,,,2.565040349960327,,
76,,13899,,,,2.5648865699768066,,
76,,13936,,,,,0.07696378231048584,2.5649802684783936
76,0.0010000000474974513,13936,0.0,1017.6723022460938,0.07688013464212418,,,
77,,13949,,,,2.56500244140625,,
77,,13999,,,,2.564985752105713,,
77,,14049,,,,2.565216541290283,,
77,,14099,,,,2.565033197402954,,
77,,14117,,,,,0.07695823907852173,2.5649523735046387
77,0.0010000000474974513,14117,0.0,1031.111328125,0.07688091695308685,,,
78,,14149,,,,2.5649116039276123,,
78,,14199,,,,2.5648043155670166,,
78,,14249,,,,2.5649619102478027,,
78,,14298,,,,,0.0769636482000351,2.5649561882019043
78,0.0010000000474974513,14298,0.0,1044.476806640625,0.07687893509864807,,,
79,,14299,,,,2.5649495124816895,,
79,,14349,,,,2.5648088455200195,,
79,,14399,,,,2.564943790435791,,
79,,14449,,,,2.564941644668579,,
79,,14479,,,,,0.07696609944105148,2.5649502277374268
79,0.0010000000474974513,14479,0.0,1057.881591796875,0.07688066363334656,,,
80,,14499,,,,2.564868211746216,,
80,,14549,,,,2.5649497509002686,,
80,,14599,,,,2.5650172233581543,,
80,,14649,,,,2.564890146255493,,
80,,14660,,,,,0.0769752785563469,2.5649635791778564
80,0.0010000000474974513,14660,0.0,1070.84033203125,0.07687986642122269,,,
81,,14699,,,,2.564943313598633,,
81,,14749,,,,2.5650246143341064,,
81,,14799,,,,2.564957857131958,,
81,,14841,,,,,0.07697750627994537,2.564950704574585
81,0.0010000000474974513,14841,0.0,1084.43994140625,0.0768798217177391,,,
82,,14849,,,,2.5650031566619873,,
82,,14899,,,,2.5650110244750977,,
82,,14949,,,,2.5648398399353027,,
82,,14999,,,,2.5650181770324707,,
82,,15022,,,,,0.0769837498664856,2.564939498901367
82,0.0010000000474974513,15022,0.0,1097.619384765625,0.07688022404909134,,,
83,,15049,,,,2.5651066303253174,,
83,,15099,,,,2.564967393875122,,
83,,15149,,,,2.5648488998413086,,
83,,15199,,,,2.564884662628174,,
83,,15203,,,,,0.07699304074048996,2.564959764480591
83,0.0010000000474974513,15203,0.0,1111.048095703125,0.07687993347644806,,,
84,,15249,,,,2.564992666244507,,
84,,15299,,,,2.5649776458740234,,
84,,15349,,,,2.564952850341797,,
84,,15384,,,,,0.07698964327573776,2.5649521350860596
84,0.0010000000474974513,15384,0.0,1124.36572265625,0.07687641680240631,,,
85,,15399,,,,2.564925193786621,,
85,,15449,,,,2.564872980117798,,
85,,15499,,,,2.5650036334991455,,
85,,15549,,,,2.5647695064544678,,
85,,15565,,,,,0.07699152827262878,2.564957857131958
85,0.0010000000474974513,15565,0.0,1137.685791015625,0.07687395066022873,,,
86,,15599,,,,2.5650312900543213,,
86,,15649,,,,2.5650103092193604,,
86,,15699,,,,2.5648648738861084,,
86,,15746,,,,,0.07699070125818253,2.564950942993164
86,0.0010000000474974513,15746,0.0,1151.0423583984375,0.07687357068061829,,,
87,,15749,,,,2.565030097961426,,
87,,15799,,,,2.56490159034729,,
87,,15849,,,,2.564901351928711,,
87,,15899,,,,2.5650746822357178,,
87,,15927,,,,,0.07698729634284973,2.5649616718292236
87,0.0010000000474974513,15927,0.0,1164.486083984375,0.07687263935804367,,,
88,,15949,,,,2.564868450164795,,
88,,15999,,,,2.5648298263549805,,
88,,16049,,,,2.5649943351745605,,
88,,16099,,,,2.564976215362549,,
88,,16108,,,,,0.07699106633663177,2.5649449825286865
88,0.0010000000474974513,16108,0.0,1177.91455078125,0.0768749862909317,,,
89,,16149,,,,2.564955711364746,,
89,,16199,,,,2.565084934234619,,
89,,16249,,,,2.5650339126586914,,
89,,16289,,,,,0.07699409127235413,2.5649502277374268
89,0.0010000000474974513,16289,0.0,1196.247802734375,0.07687400281429291,,,
90,,16299,,,,2.5650949478149414,,
90,,16349,,,,2.5650687217712402,,
90,,16399,,,,2.5648834705352783,,
90,,16449,,,,2.5649890899658203,,
90,,16470,,,,,0.07698927074670792,2.5649638175964355
90,0.0010000000474974513,16470,0.0,1209.31640625,0.07687320560216904,,,
91,,16499,,,,2.5649518966674805,,
91,,16549,,,,2.564882516860962,,
91,,16599,,,,2.5650365352630615,,
91,,16649,,,,2.5650014877319336,,
91,,16651,,,,,0.07698965817689896,2.5649585723876953
91,0.0010000000474974513,16651,0.0,1223.024169921875,0.07687549293041229,,,
92,,16699,,,,2.5649445056915283,,
92,,16749,,,,2.5650148391723633,,
92,,16799,,,,2.564831018447876,,
92,,16832,,,,,0.07698500156402588,2.564952850341797
92,0.0010000000474974513,16832,0.0,1236.25048828125,0.07687638700008392,,,
93,,16849,,,,2.5649776458740234,,
93,,16899,,,,2.564974546432495,,
93,,16949,,,,2.5649666786193848,,
93,,16999,,,,2.5649702548980713,,
93,,17013,,,,,0.07698360085487366,2.5649526119232178
93,0.0010000000474974513,17013,0.0,1249.477783203125,0.07687802612781525,,,
