epoch,lr,step,train_acc,train_loss,valid_acc,valid_loss
39,0.0010000000474974513,1679,0.20448561012744904,,,
40,,1699,,1.3911696672439575,,
40,,1721,,,0.21430703997612,1.3737010955810547
40,0.0010000000474974513,1721,0.2101043313741684,,,
41,,1749,,1.4007946252822876,,
41,,1763,,,0.21973581612110138,1.3704558610916138
41,0.0010000000474974513,1763,0.21550853550434113,,,
42,,1799,,1.3744436502456665,,
42,,1805,,,0.224890798330307,1.3677862882614136
42,0.0010000000474974513,1805,0.22069673240184784,,,
43,,1847,,,0.22981254756450653,1.361287236213684
43,0.0010000000474974513,1847,0.22567808628082275,,,
44,,1849,,1.3588690757751465,,
44,,1889,,,0.23457732796669006,1.3548763990402222
44,0.0010000000474974513,1889,0.23044893145561218,,,
45,,1899,,1.379517912864685,,
45,,1931,,,0.23919834196567535,1.351053237915039
45,0.0010000000474974513,1931,0.23502758145332336,,,
46,,1949,,1.3423454761505127,,
46,,1973,,,0.24365003407001495,1.3457133769989014
46,0.0010000000474974513,1973,0.23951709270477295,,,
47,,1999,,1.374607801437378,,
47,,2015,,,0.24795912206172943,1.331645131111145
47,0.0010000000474974513,2015,0.2438107430934906,,,
48,,2049,,1.3656585216522217,,
48,,2057,,,0.2520595192909241,1.3448371887207031
48,0.0010000000474974513,2057,0.24788518249988556,,,
49,,2099,,1.3578325510025024,,
49,,2099,,,0.25603872537612915,1.3204162120819092
49,0.0010000000474974513,2099,0.2519320249557495,,,
50,,2141,,,0.2599756419658661,1.3148493766784668
50,0.0010000000474974513,2141,0.2558881640434265,,,
51,,2149,,1.2977805137634277,,
51,,2183,,,0.26378852128982544,1.3137094974517822
51,0.0010000000474974513,2183,0.2597258985042572,,,
52,,2199,,1.312418818473816,,
52,,2225,,,0.2675040066242218,1.3017758131027222
52,0.0010000000474974513,2225,0.26341986656188965,,,
53,,2249,,1.2937926054000854,,
53,,2267,,,0.2710522413253784,1.3123750686645508
53,0.0010000000474974513,2267,0.26703110337257385,,,
54,,2299,,1.290322184562683,,
54,,2309,,,0.27452588081359863,1.2862942218780518
54,0.0010000000474974513,2309,0.2705405652523041,,,
55,,2349,,1.2982017993927002,,
55,,2351,,,0.2779461443424225,1.2851462364196777
55,0.0010000000474974513,2351,0.2739134132862091,,,
56,,2393,,,0.28127971291542053,1.2769014835357666
56,0.0010000000474974513,2393,0.27723050117492676,,,
57,,2399,,1.2857306003570557,,
57,,2435,,,0.28443869948387146,1.2996007204055786
57,0.0010000000474974513,2435,0.2804328203201294,,,
58,,2449,,1.319820523262024,,
58,,2477,,,0.2874806225299835,1.2843228578567505
58,0.0010000000474974513,2477,0.28356826305389404,,,
59,,2499,,1.2825981378555298,,
59,,2519,,,0.29047921299934387,1.2838584184646606
59,0.0010000000474974513,2519,0.28662109375,,,
60,,2549,,1.2920315265655518,,
60,,2561,,,0.2934403717517853,1.2642122507095337
60,0.0010000000474974513,2561,0.2895609736442566,,,
61,,2599,,1.2680586576461792,,
61,,2603,,,0.29634565114974976,1.2599390745162964
61,0.0010000000474974513,2603,0.2924503684043884,,,
62,,2645,,,0.29917246103286743,1.2609796524047852
62,0.0010000000474974513,2645,0.2952938377857208,,,
63,,2649,,1.2467801570892334,,
63,,2687,,,0.3018835484981537,1.269441843032837
63,0.0010000000474974513,2687,0.29803466796875,,,
64,,2699,,1.2931214570999146,,
64,,2729,,,0.3045174479484558,1.2659021615982056
64,0.0010000000474974513,2729,0.30070117115974426,,,
65,,2749,,1.2919448614120483,,
65,,2771,,,0.30701613426208496,1.279943823814392
65,0.0010000000474974513,2771,0.3032807409763336,,,
66,,2799,,1.2454029321670532,,
66,,2813,,,0.3094838559627533,1.2528154850006104
66,0.0010000000474974513,2813,0.3058243691921234,,,
67,,2849,,1.2597624063491821,,
67,,2855,,,0.31189998984336853,1.2710899114608765
67,0.0010000000474974513,2855,0.3082886040210724,,,
68,,2897,,,0.31427547335624695,1.2502909898757935
68,0.0010000000474974513,2897,0.31071311235427856,,,
69,,2899,,1.2753145694732666,,
69,,2939,,,0.3166537284851074,1.243602991104126
69,0.0010000000474974513,2939,0.3130665719509125,,,
70,,2949,,1.266440749168396,,
70,,2981,,,0.3189582824707031,1.2446749210357666
70,0.0010000000474974513,2981,0.31536608934402466,,,
71,,2999,,1.2452551126480103,,
71,,3023,,,0.32117024064064026,1.2613974809646606
71,0.0010000000474974513,3023,0.317616730928421,,,
72,,3049,,1.2350820302963257,,
72,,3065,,,0.3233574330806732,1.2328141927719116
72,0.0010000000474974513,3065,0.31980493664741516,,,
73,,3099,,1.2420731782913208,,
73,,3107,,,0.3255195915699005,1.239235520362854
73,0.0010000000474974513,3107,0.3219725489616394,,,
74,,3149,,1.2358489036560059,,
74,,3149,,,0.3276157081127167,1.2344155311584473
74,0.0010000000474974513,3149,0.3240911662578583,,,
75,,3191,,,0.32966500520706177,1.2313777208328247
75,0.0010000000474974513,3191,0.3261570632457733,,,
76,,3199,,1.2222073078155518,,
76,,3233,,,0.33167317509651184,1.2291958332061768
76,0.0010000000474974513,3233,0.32819318771362305,,,
77,,3249,,1.2394996881484985,,
77,,3275,,,0.33364996314048767,1.223905086517334
77,0.0010000000474974513,3275,0.3301682770252228,,,
78,,3299,,1.2318167686462402,,
78,,3317,,,0.3355932831764221,1.219529628753662
78,0.0010000000474974513,3317,0.3321068286895752,,,
79,,3349,,1.274240255355835,,
79,,3359,,,0.3374793231487274,1.2318705320358276
79,0.0010000000474974513,3359,0.33399543166160583,,,
80,,3399,,1.2449208498001099,,
80,,3401,,,0.3393365144729614,1.2155132293701172
80,0.0010000000474974513,3401,0.3358757793903351,,,
81,,3443,,,0.3411746621131897,1.2195862531661987
81,0.0010000000474974513,3443,0.33769941329956055,,,
82,,3449,,1.2314581871032715,,
82,,3485,,,0.34291449189186096,1.240675687789917
82,0.0010000000474974513,3485,0.3394926190376282,,,
83,,3499,,1.2128466367721558,,
83,,3527,,,0.344595342874527,1.2255209684371948
83,0.0010000000474974513,3527,0.341251403093338,,,
84,,3549,,1.207808494567871,,
84,,3569,,,0.3463115990161896,1.2135673761367798
84,0.0010000000474974513,3569,0.3429974317550659,,,
85,,3599,,1.2225807905197144,,
85,,3611,,,0.34803181886672974,1.2027775049209595
85,0.0010000000474974513,3611,0.3447107672691345,,,
86,,3649,,1.2443361282348633,,
86,,3653,,,0.3496921956539154,1.217373013496399
86,0.0010000000474974513,3653,0.34636780619621277,,,
87,,3695,,,0.35130876302719116,1.2063721418380737
87,0.0010000000474974513,3695,0.348010778427124,,,
88,,3699,,1.2222039699554443,,
88,,3737,,,0.3528978228569031,1.2059986591339111
88,0.0010000000474974513,3737,0.34964117407798767,,,
89,,3749,,1.2353039979934692,,
89,,3779,,,0.3544701337814331,1.204543948173523
89,0.0010000000474974513,3779,0.3512171506881714,,,
90,,3799,,1.2129966020584106,,
90,,3821,,,0.3559969365596771,1.209547519683838
90,0.0010000000474974513,3821,0.35279396176338196,,,
91,,3849,,1.2318936586380005,,
91,,3863,,,0.357474684715271,1.2100108861923218
91,0.0010000000474974513,3863,0.3543291985988617,,,
92,,3899,,1.2570281028747559,,
92,,3905,,,0.3588963449001312,1.2239398956298828
92,0.0010000000474974513,3905,0.35582417249679565,,,
93,,3947,,,0.3602956533432007,1.2038599252700806
93,0.0010000000474974513,3947,0.3572930097579956,,,
94,,3949,,1.185341238975525,,
94,,3989,,,0.3617095947265625,1.1987652778625488
94,0.0010000000474974513,3989,0.35873451828956604,,,
95,,3999,,1.2005988359451294,,
95,,4031,,,0.3630927801132202,1.2118358612060547
95,0.0010000000474974513,4031,0.3601660132408142,,,
96,,4049,,1.2003397941589355,,
96,,4073,,,0.3644668459892273,1.187681794166565
96,0.0010000000474974513,4073,0.3615753650665283,,,
97,,4099,,1.1837317943572998,,
97,,4115,,,0.3658445179462433,1.1921311616897583
97,0.0010000000474974513,4115,0.3629656136035919,,,
98,,4149,,1.1872385740280151,,
98,,4157,,,0.3672114908695221,1.1902079582214355
98,0.0010000000474974513,4157,0.3643323481082916,,,
99,,4199,,1.2200510501861572,,
99,,4199,,,0.3685261309146881,1.2018883228302002
99,0.0010000000474974513,4199,0.3656651973724365,,,
100,,4241,,,0.3698152005672455,1.1849080324172974
100,0.0010000000474974513,4241,0.36698058247566223,,,
101,,4249,,1.2238497734069824,,
101,,4283,,,0.37110480666160583,1.1860920190811157
101,0.0010000000474974513,4283,0.3682938814163208,,,
102,,4299,,1.197083592414856,,
102,,4325,,,0.3723713457584381,1.181749939918518
102,0.0010000000474974513,4325,0.3695479929447174,,,
103,,4349,,1.1846492290496826,,
103,,4367,,,0.3736375570297241,1.181028962135315
103,0.0010000000474974513,4367,0.37081378698349,,,
104,,4399,,1.1751214265823364,,
104,,4409,,,0.37487468123435974,1.1822041273117065
104,0.0010000000474974513,4409,0.37203940749168396,,,
105,,4449,,1.1994237899780273,,
105,,4451,,,0.3760285973548889,1.1969592571258545
105,0.0010000000474974513,4451,0.3732438087463379,,,
106,,4493,,,0.377175897359848,1.1780152320861816
106,0.0010000000474974513,4493,0.3744281232357025,,,
107,,4499,,1.1887354850769043,,
107,,4535,,,0.3783043324947357,1.193250298500061
107,0.0010000000474974513,4535,0.375624418258667,,,
108,,4549,,1.1766717433929443,,
108,,4577,,,0.37942618131637573,1.170927882194519
108,0.0010000000474974513,4577,0.37675991654396057,,,
109,,4599,,1.166595458984375,,
109,,4619,,,0.38057783246040344,1.1735336780548096
109,0.0010000000474974513,4619,0.3779098391532898,,,
110,,4649,,1.1945345401763916,,
110,,4661,,,0.38170263171195984,1.1759421825408936
110,0.0010000000474974513,4661,0.37902796268463135,,,
111,,4699,,1.1755621433258057,,
111,,4703,,,0.382796049118042,1.1803576946258545
111,0.0010000000474974513,4703,0.380131334066391,,,
112,,4745,,,0.383881539106369,1.169235110282898
112,0.0010000000474974513,4745,0.3812217712402344,,,
113,,4749,,1.1587995290756226,,
113,,4787,,,0.38494908809661865,1.1723121404647827
113,0.0010000000474974513,4787,0.3823045492172241,,,
114,,4799,,1.2013356685638428,,
114,,4829,,,0.38599836826324463,1.1792458295822144
114,0.0010000000474974513,4829,0.38336917757987976,,,
115,,4849,,1.1865187883377075,,
115,,4871,,,0.387034147977829,1.1681476831436157
115,0.0010000000474974513,4871,0.3844044506549835,,,
116,,4899,,1.1511086225509644,,
116,,4913,,,0.38807591795921326,1.1671770811080933
116,0.0010000000474974513,4913,0.38544079661369324,,,
117,,4949,,1.1780340671539307,,
117,,4955,,,0.38910114765167236,1.1616885662078857
117,0.0010000000474974513,4955,0.3864644765853882,,,
118,,4997,,,0.3901171088218689,1.1608970165252686
118,0.0010000000474974513,4997,0.3874686658382416,,,
119,,4999,,1.143888235092163,,
119,,5039,,,0.39108166098594666,1.1783510446548462
119,0.0010000000474974513,5039,0.388465940952301,,,
120,,5049,,1.185104489326477,,
120,,5081,,,0.3920329809188843,1.162932276725769
120,0.0010000000474974513,5081,0.38943392038345337,,,
121,,5099,,1.181650161743164,,
121,,5123,,,0.39299091696739197,1.1619311571121216
121,0.0010000000474974513,5123,0.3904047906398773,,,
122,,5149,,1.1747462749481201,,
122,,5165,,,0.3939313292503357,1.1595120429992676
122,0.0010000000474974513,5165,0.39133432507514954,,,
123,,5199,,1.1690908670425415,,
123,,5207,,,0.39487555623054504,1.1580696105957031
123,0.0010000000474974513,5207,0.3922707140445709,,,
124,,5249,,1.1782538890838623,,
124,,5249,,,0.39580291509628296,1.1612484455108643
124,0.0010000000474974513,5249,0.3932034373283386,,,
125,,5291,,,0.3966731131076813,1.182521104812622
125,0.0010000000474974513,5291,0.39410853385925293,,,
126,,5299,,1.1813960075378418,,
126,,5333,,,0.3975386917591095,1.166882038116455
126,0.0010000000474974513,5333,0.3950083255767822,,,
127,,5349,,1.1788887977600098,,
127,,5375,,,0.39840421080589294,1.1642173528671265
127,0.0010000000474974513,5375,0.39590969681739807,,,
128,,5399,,1.206192970275879,,
128,,5417,,,0.39926964044570923,1.159454107284546
128,0.0010000000474974513,5417,0.39677268266677856,,,
129,,5449,,1.142781138420105,,
129,,5459,,,0.40011775493621826,1.1637684106826782
129,0.0010000000474974513,5459,0.3976367115974426,,,
130,,5499,,1.1433957815170288,,
130,,5501,,,0.40096938610076904,1.1549800634384155
130,0.0010000000474974513,5501,0.39848142862319946,,,
131,,5543,,,0.40182241797447205,1.1491494178771973
131,0.0010000000474974513,5543,0.39932939410209656,,,
132,,5549,,1.1538270711898804,,
132,,5585,,,0.4026429057121277,1.1618925333023071
132,0.0010000000474974513,5585,0.4001716077327728,,,
133,,5599,,1.166080117225647,,
133,,5627,,,0.4034559428691864,1.1544963121414185
133,0.0010000000474974513,5627,0.40100544691085815,,,
134,,5649,,1.1807676553726196,,
134,,5669,,,0.40427395701408386,1.147343635559082
134,0.0010000000474974513,5669,0.40181636810302734,,,
135,,5699,,1.1475327014923096,,
135,,5711,,,0.40509194135665894,1.1425360441207886
135,0.0010000000474974513,5711,0.4026292860507965,,,
136,,5749,,1.1787256002426147,,
136,,5753,,,0.4058820903301239,1.1651486158370972
136,0.0010000000474974513,5753,0.4034386873245239,,,
137,,5795,,,0.40666234493255615,1.1442914009094238
137,0.0010000000474974513,5795,0.40424105525016785,,,
138,,5799,,1.1720319986343384,,
138,,5837,,,0.40746238827705383,1.139114499092102
138,0.0010000000474974513,5837,0.4050230383872986,,,
139,,5849,,1.1367552280426025,,
139,,5879,,,0.4082384407520294,1.1484911441802979
139,0.0010000000474974513,5879,0.4057929515838623,,,
140,,5899,,1.1635591983795166,,
140,,5921,,,0.40899214148521423,1.1484583616256714
140,0.0010000000474974513,5921,0.4065566658973694,,,
141,,5949,,1.1614657640457153,,
141,,5963,,,0.4097147285938263,1.1599149703979492
141,0.0010000000474974513,5963,0.40731948614120483,,,
142,,5999,,1.1644294261932373,,
142,,6005,,,0.41043367981910706,1.1471353769302368
142,0.0010000000474974513,6005,0.4080713093280792,,,
143,,6047,,,0.41116824746131897,1.141252040863037
143,0.0010000000474974513,6047,0.40881070494651794,,,
144,,6049,,1.1275465488433838,,
144,,6089,,,0.41188621520996094,1.1505613327026367
144,0.0010000000474974513,6089,0.40953466296195984,,,
145,,6099,,1.1419227123260498,,
145,,6131,,,0.41259270906448364,1.1502338647842407
145,0.0010000000474974513,6131,0.4102456569671631,,,
146,,6149,,1.146416425704956,,
146,,6173,,,0.4133012294769287,1.1405858993530273
146,0.0010000000474974513,6173,0.4109601080417633,,,
147,,6199,,1.1271644830703735,,
147,,6215,,,0.4139820635318756,1.1646755933761597
147,0.0010000000474974513,6215,0.41166847944259644,,,
148,,6249,,1.1701042652130127,,
148,,6257,,,0.4146619737148285,1.1359628438949585
148,0.0010000000474974513,6257,0.41235506534576416,,,
149,,6299,,1.1516963243484497,,
149,,6299,,,0.4153428077697754,1.1422603130340576
149,0.0010000000474974513,6299,0.41305214166641235,,,
150,,6341,,,0.4159992039203644,1.1497865915298462
150,0.0010000000474974513,6341,0.41373521089553833,,,
151,,6349,,1.1585044860839844,,
151,,6383,,,0.41666603088378906,1.1385478973388672
151,0.0010000000474974513,6383,0.4144110679626465,,,
152,,6399,,1.1664831638336182,,
152,,6425,,,0.4173392355442047,1.1403249502182007
152,0.0010000000474974513,6425,0.4150873124599457,,,
153,,6449,,1.1201790571212769,,
153,,6467,,,0.41799235343933105,1.1409807205200195
153,0.0010000000474974513,6467,0.4157537817955017,,,
154,,6499,,1.143208384513855,,
154,,6509,,,0.41863933205604553,1.1320756673812866
154,0.0010000000474974513,6509,0.4163879156112671,,,
155,,6549,,1.1450036764144897,,
155,,6551,,,0.41925713419914246,1.1609786748886108
155,0.0010000000474974513,6551,0.4170408546924591,,,
156,,6593,,,0.41986486315727234,1.1396855115890503
156,0.0010000000474974513,6593,0.41767945885658264,,,
157,,6599,,1.1522215604782104,,
157,,6635,,,0.4204934537410736,1.1328150033950806
157,0.0010000000474974513,6635,0.41832464933395386,,,
158,,6649,,1.1556133031845093,,
158,,6677,,,0.4211265742778778,1.1290017366409302
158,0.0010000000474974513,6677,0.41896119713783264,,,
159,,6699,,1.1105337142944336,,
159,,6719,,,0.4217608571052551,1.1298466920852661
159,0.0010000000474974513,6719,0.4195913076400757,,,
160,,6749,,1.1472500562667847,,
160,,6761,,,0.42237094044685364,1.1405576467514038
160,0.0010000000474974513,6761,0.42020389437675476,,,
161,,6799,,1.1304219961166382,,
161,,6803,,,0.4229714274406433,1.1341273784637451
161,0.0010000000474974513,6803,0.4208308458328247,,,
162,,6845,,,0.42358338832855225,1.1215789318084717
162,0.0010000000474974513,6845,0.42143362760543823,,,
163,,6849,,1.1158870458602905,,
163,,6887,,,0.42417415976524353,1.1420313119888306
163,0.0010000000474974513,6887,0.42203810811042786,,,
164,,6899,,1.1295722723007202,,
164,,6929,,,0.4247065484523773,1.1562199592590332
164,0.0010000000474974513,6929,0.4226301312446594,,,
165,,6949,,1.108094334602356,,
165,,6971,,,0.425277441740036,1.1226164102554321
165,0.0010000000474974513,6971,0.423212468624115,,,
166,,6999,,1.139496088027954,,
166,,7013,,,0.4258834421634674,1.1192647218704224
166,0.0010000000474974513,7013,0.42380577325820923,,,
167,,7049,,1.125154733657837,,
167,,7055,,,0.42646998167037964,1.1307063102722168
167,0.0010000000474974513,7055,0.4243955910205841,,,
168,,7097,,,0.42703777551651,1.1254322528839111
168,0.0010000000474974513,7097,0.4249771237373352,,,
169,,7099,,1.107025384902954,,
169,,7139,,,0.4276019334793091,1.1273680925369263
169,0.0010000000474974513,7139,0.42554450035095215,,,
170,,7149,,1.145149827003479,,
170,,7181,,,0.42816057801246643,1.1236960887908936
170,0.0010000000474974513,7181,0.42610228061676025,,,
171,,7199,,1.1361533403396606,,
171,,7223,,,0.4287300407886505,1.1227575540542603
171,0.0010000000474974513,7223,0.42666852474212646,,,
172,,7249,,1.1613776683807373,,
172,,7265,,,0.429277628660202,1.1334203481674194
172,0.0010000000474974513,7265,0.4272204637527466,,,
173,,7299,,1.1597013473510742,,
173,,7307,,,0.42982083559036255,1.1157037019729614
173,0.0010000000474974513,7307,0.42777249217033386,,,
174,,7349,,1.135910153388977,,
174,,7349,,,0.4303663969039917,1.122115135192871
174,0.0010000000474974513,7349,0.4283141493797302,,,
175,,7391,,,0.4309104084968567,1.118553638458252
175,0.0010000000474974513,7391,0.42886751890182495,,,
176,,7399,,1.0942078828811646,,
176,,7433,,,0.43144577741622925,1.1305745840072632
176,0.0010000000474974513,7433,0.4294126331806183,,,
177,,7449,,1.1279380321502686,,
177,,7475,,,0.431964635848999,1.1235429048538208
177,0.0010000000474974513,7475,0.42994627356529236,,,
178,,7499,,1.1372294425964355,,
178,,7517,,,0.43244820833206177,1.1521543264389038
178,0.0010000000474974513,7517,0.4304647147655487,,,
179,,7549,,1.1275641918182373,,
179,,7559,,,0.43294695019721985,1.1121577024459839
179,0.0010000000474974513,7559,0.4309770464897156,,,
180,,7599,,1.1292533874511719,,
180,,7601,,,0.4334554076194763,1.1269874572753906
180,0.0010000000474974513,7601,0.4315008521080017,,,
181,,7643,,,0.4339595437049866,1.115407109260559
181,0.0010000000474974513,7643,0.4320191740989685,,,
182,,7649,,1.119909644126892,,
182,,7685,,,0.43447145819664,1.1122798919677734
182,0.0010000000474974513,7685,0.43254268169403076,,,
183,,7699,,1.1147539615631104,,
183,,7727,,,0.4349859952926636,1.107826590538025
183,0.0010000000474974513,7727,0.43305709958076477,,,
184,,7749,,1.117318034172058,,
184,,7769,,,0.4354825019836426,1.129893183708191
184,0.0010000000474974513,7769,0.43355199694633484,,,
185,,7799,,1.1052483320236206,,
185,,7811,,,0.43598315119743347,1.1107016801834106
185,0.0010000000474974513,7811,0.43405357003211975,,,
186,,7849,,1.104838490486145,,
186,,7853,,,0.43647482991218567,1.116777777671814
186,0.0010000000474974513,7853,0.43455567955970764,,,
187,,7895,,,0.43695321679115295,1.115087628364563
187,0.0010000000474974513,7895,0.4350505769252777,,,
188,,7899,,1.1097053289413452,,
188,,7937,,,0.4374401271343231,1.1088227033615112
188,0.0010000000474974513,7937,0.4355408847332001,,,
189,,7949,,1.1289281845092773,,
189,,7979,,,0.4379156827926636,1.1158447265625
189,0.0010000000474974513,7979,0.436031311750412,,,
190,,7999,,1.125844120979309,,
190,,8021,,,0.4383974075317383,1.1051816940307617
190,0.0010000000474974513,8021,0.4365258812904358,,,
191,,8049,,1.1054409742355347,,
191,,8063,,,0.43887487053871155,1.108393669128418
191,0.0010000000474974513,8063,0.43701663613319397,,,
192,,8099,,1.10822594165802,,
192,,8105,,,0.4393502473831177,1.1105527877807617
192,0.0010000000474974513,8105,0.4374990463256836,,,
193,,8147,,,0.4398179054260254,1.1128382682800293
193,0.0010000000474974513,8147,0.437970906496048,,,
194,,8149,,1.1081435680389404,,
194,,8189,,,0.4402899742126465,1.102641224861145
194,0.0010000000474974513,8189,0.43843814730644226,,,
195,,8199,,1.1094340085983276,,
195,,8231,,,0.44075605273246765,1.108075499534607
195,0.0010000000474974513,8231,0.43889808654785156,,,
196,,8249,,1.119873285293579,,
196,,8273,,,0.4412100613117218,1.1069245338439941
196,0.0010000000474974513,8273,0.43937280774116516,,,
197,,8299,,1.097422480583191,,
197,,8315,,,0.44163188338279724,1.136398196220398
197,0.0010000000474974513,8315,0.4398339092731476,,,
198,,8349,,1.098615050315857,,
198,,8357,,,0.4420667588710785,1.0985914468765259
198,0.0010000000474974513,8357,0.44028136134147644,,,
199,,8399,,1.1190632581710815,,
199,,8399,,,0.44252273440361023,1.1034165620803833
199,0.0010000000474974513,8399,0.4407428801059723,,,
200,,8441,,,0.44297242164611816,1.10901939868927
200,0.0010000000474974513,8441,0.4411849081516266,,,
201,,8449,,1.123237133026123,,
201,,8483,,,0.4434179961681366,1.1001636981964111
201,0.0010000000474974513,8483,0.44162851572036743,,,
202,,8499,,1.1079819202423096,,
202,,8525,,,0.4438624083995819,1.1034802198410034
202,0.0010000000474974513,8525,0.4420689344406128,,,
203,,8549,,1.0833377838134766,,
203,,8567,,,0.44430863857269287,1.0944958925247192
203,0.0010000000474974513,8567,0.44252169132232666,,,
204,,8599,,1.0825650691986084,,
204,,8609,,,0.4447384178638458,1.1094820499420166
204,0.0010000000474974513,8609,0.4429733455181122,,,
205,,8649,,1.1015691757202148,,
205,,8651,,,0.44516873359680176,1.0955784320831299
205,0.0010000000474974513,8651,0.44340530037879944,,,
206,,8693,,,0.4455907344818115,1.1112953424453735
206,0.0010000000474974513,8693,0.4438498020172119,,,
207,,8699,,1.09493887424469,,
207,,8735,,,0.44602149724960327,1.0858112573623657
