epoch,lr,step,time,train_acc_epoch,train_acc_step,train_loss,valid_acc_epoch,valid_acc_step,valid_loss
0,,49,,,0.07568359375,2.565648078918457,,,
0,,99,,,0.07666015625,2.5650928020477295,,,
0,,149,,,0.07470703125,2.5651543140411377,,,
,,0,,,,,,0.06494140625,
,,1,,,,,,0.07275390625,
,,2,,,,,,0.07373046875,
,,3,,,,,,0.07763671875,
,,4,,,,,,0.068359375,
,,5,,,,,,0.07421875,
,,6,,,,,,0.07763671875,
,,7,,,,,,0.07275390625,
,,8,,,,,,0.076171875,
,,9,,,,,,0.076171875,
,,10,,,,,,0.08154296875,
,,11,,,,,,0.0810546875,
,,12,,,,,,0.0673828125,
,,13,,,,,,0.076171875,
,,14,,,,,,0.07763671875,
,,15,,,,,,0.06689453125,
,,16,,,,,,0.07177734375,
,,17,,,,,,0.0732421875,
,,18,,,,,,0.072265625,
,,19,,,,,,0.08203125,
,,20,,,,,,0.0693359375,
,,21,,,,,,0.056680161505937576,
0,,190,,,,,0.07601433247327805,,2.5650112628936768
0,0.0010000000474974513,190,19.33380889892578,0.07706598937511444,,,,,
1,,199,,,0.07666015625,2.5652623176574707,,,
1,,249,,,0.07421875,2.564983367919922,,,
1,,299,,,0.06787109375,2.565171957015991,,,
1,,349,,,0.0693359375,2.565213203430176,,,
,,22,,,,,,0.07568359375,
,,23,,,,,,0.07470703125,
,,24,,,,,,0.08203125,
,,25,,,,,,0.0771484375,
,,26,,,,,,0.08740234375,
,,27,,,,,,0.080078125,
,,28,,,,,,0.08349609375,
,,29,,,,,,0.0751953125,
,,30,,,,,,0.0859375,
,,31,,,,,,0.068359375,
,,32,,,,,,0.06982421875,
,,33,,,,,,0.0732421875,
,,34,,,,,,0.07861328125,
,,35,,,,,,0.07763671875,
,,36,,,,,,0.07763671875,
,,37,,,,,,0.078125,
,,38,,,,,,0.06884765625,
,,39,,,,,,0.08349609375,
,,40,,,,,,0.07666015625,
,,41,,,,,,0.072265625,
,,42,,,,,,0.0830078125,
,,43,,,,,,0.07287449389696121,
1,,381,,,,,0.07725696265697479,,2.5649752616882324
1,0.0010000000474974513,381,35.21171569824219,0.0768514946103096,,,,,
2,,399,,,0.0830078125,2.5649149417877197,,,
2,,449,,,0.0771484375,2.5649356842041016,,,
2,,499,,,0.07568359375,2.5649452209472656,,,
2,,549,,,0.078125,2.565028667449951,,,
,,44,,,,,,0.06591796875,
,,45,,,,,,0.06884765625,
,,46,,,,,,0.07421875,
,,47,,,,,,0.0771484375,
,,48,,,,,,0.0751953125,
,,49,,,,,,0.0732421875,
,,50,,,,,,0.0751953125,
,,51,,,,,,0.07666015625,
,,52,,,,,,0.080078125,
,,53,,,,,,0.07177734375,
,,54,,,,,,0.08203125,
,,55,,,,,,0.07177734375,
,,56,,,,,,0.07958984375,
,,57,,,,,,0.0673828125,
,,58,,,,,,0.07177734375,
,,59,,,,,,0.06591796875,
,,60,,,,,,0.08056640625,
,,61,,,,,,0.07958984375,
,,62,,,,,,0.08154296875,
,,63,,,,,,0.07666015625,
,,64,,,,,,0.0673828125,
,,65,,,,,,0.07692307978868484,
2,,572,,,,,0.07680615037679672,,2.564971923828125
2,0.0010000000474974513,572,51.31239318847656,0.07673012465238571,,,,,
3,,599,,,0.07568359375,2.5649914741516113,,,
3,,649,,,0.07470703125,2.5649704933166504,,,
3,,699,,,0.0810546875,2.564879894256592,,,
3,,749,,,0.06884765625,2.5648515224456787,,,
,,66,,,,,,0.08935546875,
,,67,,,,,,0.07568359375,
,,68,,,,,,0.08349609375,
,,69,,,,,,0.068359375,
,,70,,,,,,0.072265625,
,,71,,,,,,0.0751953125,
,,72,,,,,,0.06982421875,
,,73,,,,,,0.06884765625,
,,74,,,,,,0.07763671875,
,,75,,,,,,0.080078125,
,,76,,,,,,0.0751953125,
,,77,,,,,,0.08935546875,
,,78,,,,,,0.07275390625,
,,79,,,,,,0.07373046875,
,,80,,,,,,0.08251953125,
,,81,,,,,,0.08056640625,
,,82,,,,,,0.07080078125,
,,83,,,,,,0.07666015625,
,,84,,,,,,0.0625,
,,85,,,,,,0.07763671875,
,,86,,,,,,0.07666015625,
,,87,,,,,,0.09716599434614182,
3,,763,,,,,0.07663854211568832,,2.5649681091308594
3,0.0010000000474974513,763,67.3865966796875,0.07664921134710312,,,,,
4,,799,,,0.07763671875,2.5650391578674316,,,
4,,849,,,0.0703125,2.565068006515503,,,
4,,899,,,0.07666015625,2.5648534297943115,,,
4,,949,,,0.0810546875,2.564911365509033,,,
,,88,,,,,,0.08935546875,
,,89,,,,,,0.07568359375,
,,90,,,,,,0.08349609375,
,,91,,,,,,0.068359375,
,,92,,,,,,0.072265625,
,,93,,,,,,0.0751953125,
,,94,,,,,,0.06982421875,
,,95,,,,,,0.06884765625,
,,96,,,,,,0.07763671875,
,,97,,,,,,0.080078125,
,,98,,,,,,0.0751953125,
,,99,,,,,,0.08935546875,
,,100,,,,,,0.07275390625,
,,101,,,,,,0.07373046875,
,,102,,,,,,0.08251953125,
,,103,,,,,,0.08056640625,
,,104,,,,,,0.07080078125,
,,105,,,,,,0.07666015625,
,,106,,,,,,0.0625,
,,107,,,,,,0.07763671875,
,,108,,,,,,0.07666015625,
,,109,,,,,,0.09716599434614182,
4,,954,,,,,0.07663854211568832,,2.5649659633636475
4,0.0010000000474974513,954,83.29876708984375,0.0768071860074997,,,,,
5,,999,,,0.08154296875,2.5650482177734375,,,
5,,1049,,,0.076171875,2.564880847930908,,,
5,,1099,,,0.07177734375,2.5650453567504883,,,
,,110,,,,,,0.0791015625,
,,111,,,,,,0.06982421875,
,,112,,,,,,0.0712890625,
,,113,,,,,,0.0771484375,
,,114,,,,,,0.072265625,
,,115,,,,,,0.0693359375,
,,116,,,,,,0.08203125,
,,117,,,,,,0.08251953125,
,,118,,,,,,0.0751953125,
,,119,,,,,,0.0732421875,
,,120,,,,,,0.07666015625,
,,121,,,,,,0.07373046875,
,,122,,,,,,0.07861328125,
,,123,,,,,,0.076171875,
,,124,,,,,,0.0830078125,
,,125,,,,,,0.07861328125,
,,126,,,,,,0.08935546875,
,,127,,,,,,0.0751953125,
,,128,,,,,,0.06689453125,
,,129,,,,,,0.08203125,
,,130,,,,,,0.0693359375,
,,131,,,,,,0.12550607323646545,
5,,1145,,,,,0.07654028385877609,,2.564972400665283
5,0.0010000000474974513,1145,99.40422058105469,0.0770781934261322,,,,,
6,,1149,,,0.07666015625,2.5649561882019043,,,
6,,1199,,,0.07470703125,2.5649218559265137,,,
6,,1249,,,0.07763671875,2.564927577972412,,,
6,,1299,,,0.0732421875,2.5648999214172363,,,
,,132,,,,,,0.0791015625,
,,133,,,,,,0.06982421875,
,,134,,,,,,0.0712890625,
,,135,,,,,,0.0771484375,
,,136,,,,,,0.072265625,
,,137,,,,,,0.0693359375,
,,138,,,,,,0.08203125,
,,139,,,,,,0.08251953125,
,,140,,,,,,0.0751953125,
,,141,,,,,,0.0732421875,
,,142,,,,,,0.07666015625,
,,143,,,,,,0.07373046875,
,,144,,,,,,0.07861328125,
,,145,,,,,,0.076171875,
,,146,,,,,,0.0830078125,
,,147,,,,,,0.07861328125,
,,148,,,,,,0.08935546875,
,,149,,,,,,0.0751953125,
,,150,,,,,,0.06689453125,
,,151,,,,,,0.08203125,
,,152,,,,,,0.0693359375,
,,153,,,,,,0.12550607323646545,
6,,1336,,,,,0.07654028385877609,,2.5649640560150146
6,0.0010000000474974513,1336,115.42467498779297,0.07669609040021896,,,,,
7,,1349,,,0.07763671875,2.5649218559265137,,,
7,,1399,,,0.0693359375,2.5651159286499023,,,
7,,1449,,,0.0771484375,2.5648281574249268,,,
7,,1499,,,0.0712890625,2.5651047229766846,,,
,,154,,,,,,0.0791015625,
,,155,,,,,,0.06982421875,
,,156,,,,,,0.0712890625,
,,157,,,,,,0.0771484375,
,,158,,,,,,0.072265625,
,,159,,,,,,0.0693359375,
,,160,,,,,,0.08203125,
,,161,,,,,,0.08251953125,
,,162,,,,,,0.0751953125,
,,163,,,,,,0.0732421875,
,,164,,,,,,0.07666015625,
,,165,,,,,,0.07373046875,
,,166,,,,,,0.07861328125,
,,167,,,,,,0.076171875,
,,168,,,,,,0.0830078125,
