epoch,lr,step,time,train_acc,train_loss,valid_acc,valid_loss
0,,49,,,2.5825374126434326,,
0,,99,,,2.5824801921844482,,
0,,149,,,2.582933187484741,,
0,,199,,,2.5789356231689453,,
0,,249,,,2.5818161964416504,,
0,,299,,,2.5821542739868164,,
0,,349,,,2.5802409648895264,,
0,,399,,,2.5824086666107178,,
0,,449,,,2.5813331604003906,,
0,,499,,,2.5801756381988525,,
0,,549,,,2.5805439949035645,,
0,,599,,,2.580690383911133,,
0,,649,,,2.5774245262145996,,
0,,674,,,,0.07658205926418304,2.5798981189727783
0,9.999999747378752e-06,674,77.50035858154297,0.07701295614242554,,,
1,,699,,,2.579010248184204,,
1,,749,,,2.5819082260131836,,
1,,799,,,2.579037666320801,,
1,,849,,,2.5789692401885986,,
1,,899,,,2.5796031951904297,,
1,,949,,,2.5781538486480713,,
1,,999,,,2.577359437942505,,
1,,1049,,,2.577822208404541,,
1,,1099,,,2.578265905380249,,
1,,1149,,,2.577469825744629,,
1,,1199,,,2.578972101211548,,
1,,1249,,,2.5774624347686768,,
1,,1299,,,2.5767016410827637,,
1,,1349,,,2.5785152912139893,,
1,,1349,,,,0.07653485983610153,2.576505184173584
1,9.999999747378752e-06,1349,152.83328247070312,0.07701295614242554,,,
2,,1399,,,2.5767383575439453,,
2,,1449,,,2.5765748023986816,,
2,,1499,,,2.575941324234009,,
2,,1549,,,2.576359748840332,,
2,,1599,,,2.5752367973327637,,
2,,1649,,,2.57613468170166,,
2,,1699,,,2.5758025646209717,,
2,,1749,,,2.5757222175598145,,
2,,1799,,,2.5751776695251465,,
2,,1849,,,2.575117588043213,,
2,,1899,,,2.575546979904175,,
2,,1949,,,2.575484275817871,,
2,,1999,,,2.574704170227051,,
2,,2024,,,,0.07654446363449097,2.5748331546783447
2,9.999999747378752e-06,2024,228.2847442626953,0.07701295614242554,,,
3,,2049,,,2.5739259719848633,,
3,,2099,,,2.567960500717163,,
3,,2149,,,2.496431827545166,,
3,,2199,,,2.417804002761841,,
3,,2249,,,2.3838231563568115,,
3,,2299,,,2.3520352840423584,,
3,,2349,,,2.3568272590637207,,
3,,2399,,,2.3434722423553467,,
3,,2449,,,2.3391778469085693,,
3,,2499,,,2.333300828933716,,
3,,2549,,,2.3345682621002197,,
3,,2599,,,2.332890510559082,,
3,,2649,,,2.322007417678833,,
3,,2699,,,2.3547658920288086,,
3,,2699,,,,0.08643904328346252,2.3203232288360596
3,9.999999747378752e-06,2699,303.8490905761719,0.08806434273719788,,,
4,,2749,,,2.323917865753174,,
4,,2799,,,2.308034658432007,,
4,,2849,,,2.306037664413452,,
4,,2899,,,2.303879737854004,,
4,,2949,,,2.2918477058410645,,
4,,2999,,,2.2928013801574707,,
4,,3049,,,2.2900381088256836,,
4,,3099,,,2.2791929244995117,,
4,,3149,,,2.2787344455718994,,
4,,3199,,,2.288041591644287,,
4,,3249,,,2.2741949558258057,,
4,,3299,,,2.2841100692749023,,
4,,3349,,,2.2503175735473633,,
4,,3374,,,,0.1003328263759613,2.254840612411499
4,9.999999747378752e-06,3374,378.9261779785156,0.09989464282989502,,,
5,,3399,,,2.260469436645508,,
5,,3449,,,2.2274677753448486,,
5,,3499,,,2.2386391162872314,,
5,,3549,,,2.247802257537842,,
5,,3599,,,2.2360472679138184,,
5,,3649,,,2.2218830585479736,,
5,,3699,,,2.216965436935425,,
5,,3749,,,2.2267212867736816,,
5,,3799,,,2.207801342010498,,
5,,3849,,,2.199477195739746,,
5,,3899,,,2.2122814655303955,,
5,,3949,,,2.2099530696868896,,
5,,3999,,,2.20194149017334,,
5,,4049,,,2.2072300910949707,,
5,,4049,,,,0.10882522165775299,2.1865029335021973
5,9.999999747378752e-06,4049,454.06298828125,0.10811410844326019,,,
6,,4099,,,2.1779303550720215,,
6,,4149,,,2.1792924404144287,,
6,,4199,,,2.156996488571167,,
6,,4249,,,2.1495227813720703,,
6,,4299,,,2.146899461746216,,
6,,4349,,,2.1541223526000977,,
6,,4399,,,2.139699935913086,,
6,,4449,,,2.146200656890869,,
6,,4499,,,2.1469106674194336,,
6,,4549,,,2.1120591163635254,,
6,,4599,,,2.1238114833831787,,
6,,4649,,,2.1046030521392822,,
6,,4699,,,2.1124045848846436,,
6,,4724,,,,0.11526315659284592,2.1150925159454346
6,9.999999747378752e-06,4724,529.70458984375,0.11508696526288986,,,
7,,4749,,,2.1329803466796875,,
7,,4799,,,2.10275936126709,,
7,,4849,,,2.1035048961639404,,
7,,4899,,,2.095069646835327,,
7,,4949,,,2.092801094055176,,
7,,4999,,,2.082967758178711,,
7,,5049,,,2.0761780738830566,,
7,,5099,,,2.072622537612915,,
7,,5149,,,2.0792360305786133,,
7,,5199,,,2.0728604793548584,,
7,,5249,,,2.0501902103424072,,
7,,5299,,,2.056666851043701,,
7,,5349,,,2.0350048542022705,,
7,,5399,,,1.982636570930481,,
7,,5399,,,,0.12251288443803787,2.05418062210083
7,9.999999747378752e-06,5399,604.6885986328125,0.1214052215218544,,,
